Unnamed: 0,0,city,year,vehicle,direction,variable
mean_variable_annual,0.4350569300896058,kochi,2021,truck,F,COUNT
month,0.0639014504383704,kochi,2021,truck,F,COUNT
day,0.0182242213888124,kochi,2021,truck,F,COUNT
hour,0.2251907657438829,kochi,2021,truck,F,COUNT
day_of_week,0.0751770673307231,kochi,2021,truck,F,COUNT
week_of_year,0.1066021375656657,kochi,2021,truck,F,COUNT
quarter,0.0053027586324602,kochi,2021,truck,F,COUNT
part_of_day,0.0013774310661336,kochi,2021,truck,F,COUNT
FUNC_CLASS,0.037196109302457,kochi,2021,truck,F,COUNT
SPEED_CAT,0.0084479031229059,kochi,2021,truck,F,COUNT
LANE_CAT,0.0235232253189827,kochi,2021,truck,F,COUNT
mean_variable_annual,0.4894425252883823,kochi,2021,truck,F,MEAN
month,0.0350555149608341,kochi,2021,truck,F,MEAN
day,0.0102806618282503,kochi,2021,truck,F,MEAN
hour,0.2732739320883964,kochi,2021,truck,F,MEAN
day_of_week,0.0460879063618219,kochi,2021,truck,F,MEAN
week_of_year,0.0739316098042081,kochi,2021,truck,F,MEAN
quarter,0.0057604366324459,kochi,2021,truck,F,MEAN
part_of_day,0.0097648655372124,kochi,2021,truck,F,MEAN
FUNC_CLASS,0.0262948289551414,kochi,2021,truck,F,MEAN
SPEED_CAT,0.0111395408171024,kochi,2021,truck,F,MEAN
LANE_CAT,0.0189681777262041,kochi,2021,truck,F,MEAN
mean_variable_annual,0.4145611172513812,kohima,2021,car,F,COUNT
month,0.0563977762481424,kohima,2021,car,F,COUNT
day,0.1197347874628745,kohima,2021,car,F,COUNT
hour,0.2109733147997019,kohima,2021,car,F,COUNT
day_of_week,0.0539246256817456,kohima,2021,car,F,COUNT
week_of_year,0.1161028238742923,kohima,2021,car,F,COUNT
quarter,0.0058607386526031,kohima,2021,car,F,COUNT
part_of_day,0.0,kohima,2021,car,F,COUNT
FUNC_CLASS,0.00756587306365,kohima,2021,car,F,COUNT
SPEED_CAT,0.0148789429656086,kohima,2021,car,F,COUNT
LANE_CAT,0.0,kohima,2021,car,F,COUNT
mean_variable_annual,0.5835989660548965,kohima,2021,car,F,MEAN
month,0.0247420621552701,kohima,2021,car,F,MEAN
day,0.0497608390005326,kohima,2021,car,F,MEAN
hour,0.1343066623675241,kohima,2021,car,F,MEAN
day_of_week,0.0832854307538343,kohima,2021,car,F,MEAN
week_of_year,0.0752054693781101,kohima,2021,car,F,MEAN
quarter,0.0212963733740057,kohima,2021,car,F,MEAN
part_of_day,0.0,kohima,2021,car,F,MEAN
FUNC_CLASS,0.0072430675271035,kohima,2021,car,F,MEAN
SPEED_CAT,0.0204430816149681,kohima,2021,car,F,MEAN
LANE_CAT,0.0001180477737549,kohima,2021,car,F,MEAN
mean_variable_annual,0.3635587327698367,kohima,2021,truck,F,COUNT
month,0.0278056959202322,kohima,2021,truck,F,COUNT
day,0.0573858025011755,kohima,2021,truck,F,COUNT
hour,0.3111807479575516,kohima,2021,truck,F,COUNT
day_of_week,0.0528005196301859,kohima,2021,truck,F,COUNT
week_of_year,0.1474290176794562,kohima,2021,truck,F,COUNT
quarter,0.0,kohima,2021,truck,F,COUNT
part_of_day,0.0,kohima,2021,truck,F,COUNT
FUNC_CLASS,0.0205029399680775,kohima,2021,truck,F,COUNT
SPEED_CAT,0.0193365435734841,kohima,2021,truck,F,COUNT
LANE_CAT,0.0,kohima,2021,truck,F,COUNT
mean_variable_annual,0.5605391674083563,kohima,2021,truck,F,MEAN
month,0.0800011377033855,kohima,2021,truck,F,MEAN
day,0.0374275391588247,kohima,2021,truck,F,MEAN
hour,0.1006876893857566,kohima,2021,truck,F,MEAN
day_of_week,0.0596324479638543,kohima,2021,truck,F,MEAN
week_of_year,0.1425706044331504,kohima,2021,truck,F,MEAN
quarter,0.0,kohima,2021,truck,F,MEAN
part_of_day,0.0051278718102445,kohima,2021,truck,F,MEAN
FUNC_CLASS,0.0035795998571958,kohima,2021,truck,F,MEAN
SPEED_CAT,0.0104209956103549,kohima,2021,truck,F,MEAN
LANE_CAT,1.2946668876623567e-05,kohima,2021,truck,F,MEAN
mean_variable_annual,0.3565267070025379,kolkata,2021,car,F,COUNT
month,0.0757967168714456,kolkata,2021,car,F,COUNT
day,0.0144099663243421,kolkata,2021,car,F,COUNT
hour,0.2158652286565232,kolkata,2021,car,F,COUNT
day_of_week,0.0325208516491061,kolkata,2021,car,F,COUNT
week_of_year,0.2143774396281056,kolkata,2021,car,F,COUNT
quarter,0.0422602028754872,kolkata,2021,car,F,COUNT
part_of_day,0.0107809796945518,kolkata,2021,car,F,COUNT
FUNC_CLASS,0.0155590040628409,kolkata,2021,car,F,COUNT
SPEED_CAT,0.0037252407191752,kolkata,2021,car,F,COUNT
LANE_CAT,0.0181776625158838,kolkata,2021,car,F,COUNT
mean_variable_annual,0.5443651637671394,kolkata,2021,car,F,MEAN
month,0.0467002266098442,kolkata,2021,car,F,MEAN
day,0.0095366864591378,kolkata,2021,car,F,MEAN
hour,0.2385102240207896,kolkata,2021,car,F,MEAN
day_of_week,0.0277063438395294,kolkata,2021,car,F,MEAN
week_of_year,0.064993057626539,kolkata,2021,car,F,MEAN
quarter,0.0172389473922075,kolkata,2021,car,F,MEAN
part_of_day,0.0114901209480606,kolkata,2021,car,F,MEAN
FUNC_CLASS,0.0116089111391275,kolkata,2021,car,F,MEAN
SPEED_CAT,0.0146208068803318,kolkata,2021,car,F,MEAN
LANE_CAT,0.0132295113172927,kolkata,2021,car,F,MEAN
mean_variable_annual,0.5090436988423709,kolkata,2021,truck,F,COUNT
month,0.0242677624391612,kolkata,2021,truck,F,COUNT
day,0.022695211174584,kolkata,2021,truck,F,COUNT
hour,0.2213845658261799,kolkata,2021,truck,F,COUNT
day_of_week,0.1138749595629461,kolkata,2021,truck,F,COUNT
week_of_year,0.072929962960649,kolkata,2021,truck,F,COUNT
quarter,0.0022492004761579,kolkata,2021,truck,F,COUNT
part_of_day,0.0003141572284759,kolkata,2021,truck,F,COUNT
FUNC_CLASS,0.0071341382311425,kolkata,2021,truck,F,COUNT
SPEED_CAT,0.011011919545754,kolkata,2021,truck,F,COUNT
LANE_CAT,0.0150944237125784,kolkata,2021,truck,F,COUNT
mean_variable_annual,0.6360882826497,kolkata,2021,truck,F,MEAN
month,0.031225066995164,kolkata,2021,truck,F,MEAN
day,0.0085941530170276,kolkata,2021,truck,F,MEAN
hour,0.1898845858170872,kolkata,2021,truck,F,MEAN
day_of_week,0.0366110751790425,kolkata,2021,truck,F,MEAN
week_of_year,0.0750306285138764,kolkata,2021,truck,F,MEAN
quarter,0.0034762170528876,kolkata,2021,truck,F,MEAN
part_of_day,0.0033227106954804,kolkata,2021,truck,F,MEAN
FUNC_CLASS,0.0089183937373851,kolkata,2021,truck,F,MEAN
SPEED_CAT,0.0017081728082819,kolkata,2021,truck,F,MEAN
LANE_CAT,0.0051407135340669,kolkata,2021,truck,F,MEAN
mean_variable_annual,0.3504001162406956,lucknow,2021,car,F,COUNT
month,0.1248473199977166,lucknow,2021,car,F,COUNT
day,0.0146873688737471,lucknow,2021,car,F,COUNT
hour,0.1023910986809679,lucknow,2021,car,F,COUNT
day_of_week,0.0173904376415176,lucknow,2021,car,F,COUNT
week_of_year,0.2329501812877017,lucknow,2021,car,F,COUNT
quarter,0.0187572956111989,lucknow,2021,car,F,COUNT
part_of_day,0.0064182200800841,lucknow,2021,car,F,COUNT
FUNC_CLASS,0.0398916258375721,lucknow,2021,car,F,COUNT
SPEED_CAT,0.0250801941763343,lucknow,2021,car,F,COUNT
LANE_CAT,0.0671861415724636,lucknow,2021,car,F,COUNT
mean_variable_annual,0.5714618493091859,lucknow,2021,car,F,MEAN
month,0.0377362230671238,lucknow,2021,car,F,MEAN
day,0.0042855621665648,lucknow,2021,car,F,MEAN
hour,0.2318954071331997,lucknow,2021,car,F,MEAN
day_of_week,0.0138250637306996,lucknow,2021,car,F,MEAN
week_of_year,0.0794474043697253,lucknow,2021,car,F,MEAN
quarter,0.0027593132092434,lucknow,2021,car,F,MEAN
part_of_day,0.0252230325974425,lucknow,2021,car,F,MEAN
FUNC_CLASS,0.017848642942872,lucknow,2021,car,F,MEAN
SPEED_CAT,0.004914563942955,lucknow,2021,car,F,MEAN
LANE_CAT,0.0106029375309876,lucknow,2021,car,F,MEAN
mean_variable_annual,0.4235155579402989,lucknow,2021,truck,F,COUNT
month,0.0591088307394819,lucknow,2021,truck,F,COUNT
day,0.0117416701200264,lucknow,2021,truck,F,COUNT
hour,0.0932421401878185,lucknow,2021,truck,F,COUNT
day_of_week,0.0230768367595955,lucknow,2021,truck,F,COUNT
week_of_year,0.2944524380723011,lucknow,2021,truck,F,COUNT
quarter,0.0148627838655107,lucknow,2021,truck,F,COUNT
part_of_day,0.0023551844796161,lucknow,2021,truck,F,COUNT
FUNC_CLASS,0.0345016703194731,lucknow,2021,truck,F,COUNT
SPEED_CAT,0.0245756003078952,lucknow,2021,truck,F,COUNT
LANE_CAT,0.0185672872079823,lucknow,2021,truck,F,COUNT
mean_variable_annual,0.5427448821888717,lucknow,2021,truck,F,MEAN
month,0.0450039207094971,lucknow,2021,truck,F,MEAN
day,0.008914537232952,lucknow,2021,truck,F,MEAN
hour,0.2465061577986214,lucknow,2021,truck,F,MEAN
day_of_week,0.0116774259167818,lucknow,2021,truck,F,MEAN
week_of_year,0.1098344273240234,lucknow,2021,truck,F,MEAN
quarter,0.005123954774842,lucknow,2021,truck,F,MEAN
part_of_day,0.0003084022712637,lucknow,2021,truck,F,MEAN
FUNC_CLASS,0.0159977187208529,lucknow,2021,truck,F,MEAN
SPEED_CAT,0.0063058096231501,lucknow,2021,truck,F,MEAN
LANE_CAT,0.0075827634391434,lucknow,2021,truck,F,MEAN
mean_variable_annual,0.4527374781311521,madurai,2021,car,F,COUNT
month,0.0829397165155682,madurai,2021,car,F,COUNT
day,0.0158536693931565,madurai,2021,car,F,COUNT
hour,0.1749395429503536,madurai,2021,car,F,COUNT
day_of_week,0.0486618960772636,madurai,2021,car,F,COUNT
week_of_year,0.1585369194569418,madurai,2021,car,F,COUNT
quarter,0.0042622066511614,madurai,2021,car,F,COUNT
part_of_day,0.0142227500002642,madurai,2021,car,F,COUNT
FUNC_CLASS,0.0221357135464106,madurai,2021,car,F,COUNT
SPEED_CAT,0.0067398103125985,madurai,2021,car,F,COUNT
LANE_CAT,0.018970296965129,madurai,2021,car,F,COUNT
mean_variable_annual,0.6658195692959946,madurai,2021,car,F,MEAN
month,0.0162978142080891,madurai,2021,car,F,MEAN
day,0.0128602799659935,madurai,2021,car,F,MEAN
hour,0.1888489619041576,madurai,2021,car,F,MEAN
day_of_week,0.0379264611018261,madurai,2021,car,F,MEAN
week_of_year,0.0542131984606339,madurai,2021,car,F,MEAN
quarter,0.0007453402896108,madurai,2021,car,F,MEAN
part_of_day,0.0102071880113752,madurai,2021,car,F,MEAN
FUNC_CLASS,0.0063373294068307,madurai,2021,car,F,MEAN
SPEED_CAT,0.0015069977415044,madurai,2021,car,F,MEAN
LANE_CAT,0.0052368596139837,madurai,2021,car,F,MEAN
mean_variable_annual,0.4922331497799329,madurai,2021,truck,F,COUNT
month,0.0557959177159303,madurai,2021,truck,F,COUNT
day,0.0197717868071345,madurai,2021,truck,F,COUNT
hour,0.2470805677844201,madurai,2021,truck,F,COUNT
day_of_week,0.0707771521193172,madurai,2021,truck,F,COUNT
week_of_year,0.080248285698374,madurai,2021,truck,F,COUNT
quarter,0.002561082694537,madurai,2021,truck,F,COUNT
part_of_day,0.0053004460378247,madurai,2021,truck,F,COUNT
FUNC_CLASS,0.0140553917392708,madurai,2021,truck,F,COUNT
SPEED_CAT,0.0040378858738231,madurai,2021,truck,F,COUNT
LANE_CAT,0.008138333749435,madurai,2021,truck,F,COUNT
mean_variable_annual,0.6762204870014951,madurai,2021,truck,F,MEAN
month,0.0091955034864738,madurai,2021,truck,F,MEAN
day,0.0095172157354862,madurai,2021,truck,F,MEAN
hour,0.1866291455262283,madurai,2021,truck,F,MEAN
day_of_week,0.028092400630186,madurai,2021,truck,F,MEAN
week_of_year,0.0679245991548837,madurai,2021,truck,F,MEAN
quarter,0.0003370554835857,madurai,2021,truck,F,MEAN
part_of_day,0.0067430075531149,madurai,2021,truck,F,MEAN
FUNC_CLASS,0.0075444356168238,madurai,2021,truck,F,MEAN
SPEED_CAT,0.0037838454909152,madurai,2021,truck,F,MEAN
LANE_CAT,0.0040123043208066,madurai,2021,truck,F,MEAN
mean_variable_annual,0.3821676028793899,mangaluru,2021,car,F,COUNT
month,0.0950071692422529,mangaluru,2021,car,F,COUNT
day,0.0110620468085177,mangaluru,2021,car,F,COUNT
hour,0.2318991569000488,mangaluru,2021,car,F,COUNT
day_of_week,0.0313303611011035,mangaluru,2021,car,F,COUNT
week_of_year,0.1760895994367099,mangaluru,2021,car,F,COUNT
quarter,0.0131099350964993,mangaluru,2021,car,F,COUNT
part_of_day,0.0221305307589497,mangaluru,2021,car,F,COUNT
FUNC_CLASS,0.0135562788316324,mangaluru,2021,car,F,COUNT
SPEED_CAT,0.0214808226056964,mangaluru,2021,car,F,COUNT
LANE_CAT,0.0021664963391988,mangaluru,2021,car,F,COUNT
mean_variable_annual,0.612775409275285,mangaluru,2021,car,F,MEAN
month,0.0527990325108582,mangaluru,2021,car,F,MEAN
day,0.0035446120841048,mangaluru,2021,car,F,MEAN
hour,0.2351016599239055,mangaluru,2021,car,F,MEAN
day_of_week,0.0203501629138593,mangaluru,2021,car,F,MEAN
week_of_year,0.0393901688999904,mangaluru,2021,car,F,MEAN
quarter,0.0060759924927707,mangaluru,2021,car,F,MEAN
part_of_day,0.0062466531719306,mangaluru,2021,car,F,MEAN
FUNC_CLASS,0.0120456068399943,mangaluru,2021,car,F,MEAN
SPEED_CAT,0.0091457639470009,mangaluru,2021,car,F,MEAN
LANE_CAT,0.0025249379402999,mangaluru,2021,car,F,MEAN
mean_variable_annual,0.3806057311129948,mangaluru,2021,truck,F,COUNT
month,0.1069807739675472,mangaluru,2021,truck,F,COUNT
day,0.0173652361496095,mangaluru,2021,truck,F,COUNT
hour,0.2447698698802656,mangaluru,2021,truck,F,COUNT
day_of_week,0.0662998724607257,mangaluru,2021,truck,F,COUNT
week_of_year,0.1039964371466796,mangaluru,2021,truck,F,COUNT
quarter,0.0045426831527419,mangaluru,2021,truck,F,COUNT
part_of_day,0.0064337291681814,mangaluru,2021,truck,F,COUNT
FUNC_CLASS,0.0237665694399874,mangaluru,2021,truck,F,COUNT
SPEED_CAT,0.0185011138208868,mangaluru,2021,truck,F,COUNT
LANE_CAT,0.0267379837003799,mangaluru,2021,truck,F,COUNT
mean_variable_annual,0.6875230141999135,mangaluru,2021,truck,F,MEAN
month,0.0095010735578215,mangaluru,2021,truck,F,MEAN
day,0.0094309843117886,mangaluru,2021,truck,F,MEAN
hour,0.1873728612610289,mangaluru,2021,truck,F,MEAN
day_of_week,0.0281513961499175,mangaluru,2021,truck,F,MEAN
week_of_year,0.0403412059686161,mangaluru,2021,truck,F,MEAN
quarter,0.0030672521038401,mangaluru,2021,truck,F,MEAN
part_of_day,0.0118607062990138,mangaluru,2021,truck,F,MEAN
FUNC_CLASS,0.0093467971174278,mangaluru,2021,truck,F,MEAN
SPEED_CAT,0.0074504827342429,mangaluru,2021,truck,F,MEAN
LANE_CAT,0.0059542262963889,mangaluru,2021,truck,F,MEAN
mean_variable_annual,0.4784294769565716,meerut,2021,car,F,COUNT
month,0.114653783227733,meerut,2021,car,F,COUNT
day,0.0187886621982973,meerut,2021,car,F,COUNT
hour,0.0483415682435673,meerut,2021,car,F,COUNT
day_of_week,0.0202205346195635,meerut,2021,car,F,COUNT
week_of_year,0.2493859951602793,meerut,2021,car,F,COUNT
quarter,0.0122693716355789,meerut,2021,car,F,COUNT
part_of_day,0.0016756028983,meerut,2021,car,F,COUNT
FUNC_CLASS,0.0395486448400176,meerut,2021,car,F,COUNT
SPEED_CAT,0.0078178371861742,meerut,2021,car,F,COUNT
LANE_CAT,0.0088685230339167,meerut,2021,car,F,COUNT
mean_variable_annual,0.6609502314723212,meerut,2021,car,F,MEAN
month,0.0196505689622887,meerut,2021,car,F,MEAN
day,0.0056444062860558,meerut,2021,car,F,MEAN
hour,0.1796038366781689,meerut,2021,car,F,MEAN
day_of_week,0.0234821706350436,meerut,2021,car,F,MEAN
week_of_year,0.0691732651230935,meerut,2021,car,F,MEAN
quarter,0.000576655841996,meerut,2021,car,F,MEAN
part_of_day,0.013696933751025,meerut,2021,car,F,MEAN
FUNC_CLASS,0.0141311154717883,meerut,2021,car,F,MEAN
SPEED_CAT,0.0082784289585091,meerut,2021,car,F,MEAN
LANE_CAT,0.0048123868197095,meerut,2021,car,F,MEAN
mean_variable_annual,0.6019309889501951,meerut,2021,truck,F,COUNT
month,0.0427617346129808,meerut,2021,truck,F,COUNT
day,0.0123984860541737,meerut,2021,truck,F,COUNT
hour,0.0689513869265178,meerut,2021,truck,F,COUNT
day_of_week,0.0264645496264157,meerut,2021,truck,F,COUNT
week_of_year,0.1797440668949866,meerut,2021,truck,F,COUNT
quarter,0.0016829565662479,meerut,2021,truck,F,COUNT
part_of_day,0.0010220345387802,meerut,2021,truck,F,COUNT
FUNC_CLASS,0.0490801280222077,meerut,2021,truck,F,COUNT
SPEED_CAT,0.0078110535542552,meerut,2021,truck,F,COUNT
LANE_CAT,0.0081526142532386,meerut,2021,truck,F,COUNT
mean_variable_annual,0.6535446046553557,meerut,2021,truck,F,MEAN
month,0.0164208890840908,meerut,2021,truck,F,MEAN
day,0.0078937607512858,meerut,2021,truck,F,MEAN
hour,0.1828953590117644,meerut,2021,truck,F,MEAN
day_of_week,0.021180447787043,meerut,2021,truck,F,MEAN
week_of_year,0.0713029228377437,meerut,2021,truck,F,MEAN
quarter,0.0014563403607984,meerut,2021,truck,F,MEAN
part_of_day,0.0172063889559326,meerut,2021,truck,F,MEAN
FUNC_CLASS,0.0133040474233667,meerut,2021,truck,F,MEAN
SPEED_CAT,0.0097900936718495,meerut,2021,truck,F,MEAN
LANE_CAT,0.005005145460769,meerut,2021,truck,F,MEAN
mean_variable_annual,0.4231835229969252,mumbai,2021,car,F,COUNT
month,0.0793910420789204,mumbai,2021,car,F,COUNT
day,0.0118879466656766,mumbai,2021,car,F,COUNT
hour,0.1435479351479997,mumbai,2021,car,F,COUNT
day_of_week,0.030231742351202,mumbai,2021,car,F,COUNT
week_of_year,0.2451751979439226,mumbai,2021,car,F,COUNT
quarter,0.0339001984321296,mumbai,2021,car,F,COUNT
part_of_day,0.0127932823073109,mumbai,2021,car,F,COUNT
FUNC_CLASS,0.011683008613442,mumbai,2021,car,F,COUNT
SPEED_CAT,0.0023130003827766,mumbai,2021,car,F,COUNT
LANE_CAT,0.0058931230796938,mumbai,2021,car,F,COUNT
mean_variable_annual,0.618959120457952,mumbai,2021,car,F,MEAN
month,0.0201963181389067,mumbai,2021,car,F,MEAN
day,0.0043287400054615,mumbai,2021,car,F,MEAN
hour,0.245891977335027,mumbai,2021,car,F,MEAN
day_of_week,0.0220240075937557,mumbai,2021,car,F,MEAN
week_of_year,0.0429282795980081,mumbai,2021,car,F,MEAN
quarter,0.0032118351464095,mumbai,2021,car,F,MEAN
part_of_day,0.0255354249152072,mumbai,2021,car,F,MEAN
FUNC_CLASS,0.0088380074155226,mumbai,2021,car,F,MEAN
SPEED_CAT,0.0052285749571023,mumbai,2021,car,F,MEAN
LANE_CAT,0.002857714436647,mumbai,2021,car,F,MEAN
mean_variable_annual,0.563385786357078,mumbai,2021,truck,F,COUNT
month,0.0452796040010057,mumbai,2021,truck,F,COUNT
day,0.0084929957405603,mumbai,2021,truck,F,COUNT
hour,0.1747209410318495,mumbai,2021,truck,F,COUNT
day_of_week,0.0589609686523081,mumbai,2021,truck,F,COUNT
week_of_year,0.1010105848572345,mumbai,2021,truck,F,COUNT
quarter,0.0091054487123613,mumbai,2021,truck,F,COUNT
part_of_day,0.0119370916371056,mumbai,2021,truck,F,COUNT
FUNC_CLASS,0.0169686489559178,mumbai,2021,truck,F,COUNT
SPEED_CAT,0.0050810053107014,mumbai,2021,truck,F,COUNT
LANE_CAT,0.0050569247438772,mumbai,2021,truck,F,COUNT
mean_variable_annual,0.6228090160948327,mumbai,2021,truck,F,MEAN
month,0.0197557087078366,mumbai,2021,truck,F,MEAN
day,0.0061435699248037,mumbai,2021,truck,F,MEAN
hour,0.2217851533725003,mumbai,2021,truck,F,MEAN
day_of_week,0.0261801781903921,mumbai,2021,truck,F,MEAN
week_of_year,0.0581534055521143,mumbai,2021,truck,F,MEAN
quarter,0.0005362243235835,mumbai,2021,truck,F,MEAN
part_of_day,0.0305873145736371,mumbai,2021,truck,F,MEAN
FUNC_CLASS,0.0089408670437829,mumbai,2021,truck,F,MEAN
SPEED_CAT,0.0029645363262549,mumbai,2021,truck,F,MEAN
LANE_CAT,0.0021440258902612,mumbai,2021,truck,F,MEAN
mean_variable_annual,0.3540972337730715,mysuru,2021,car,F,COUNT
month,0.1000563492907551,mysuru,2021,car,F,COUNT
day,0.0041541959818255,mysuru,2021,car,F,COUNT
hour,0.2617512731655108,mysuru,2021,car,F,COUNT
day_of_week,0.023070597432963,mysuru,2021,car,F,COUNT
week_of_year,0.1777477255938916,mysuru,2021,car,F,COUNT
quarter,0.0076919154722936,mysuru,2021,car,F,COUNT
part_of_day,0.0068921252278097,mysuru,2021,car,F,COUNT
FUNC_CLASS,0.0341433014865455,mysuru,2021,car,F,COUNT
SPEED_CAT,0.0083090057518509,mysuru,2021,car,F,COUNT
LANE_CAT,0.0220862768234824,mysuru,2021,car,F,COUNT
mean_variable_annual,0.6415221923051825,mysuru,2021,car,F,MEAN
month,0.0400495319251414,mysuru,2021,car,F,MEAN
day,0.0031681866068394,mysuru,2021,car,F,MEAN
hour,0.2125641913861528,mysuru,2021,car,F,MEAN
day_of_week,0.0147328703955407,mysuru,2021,car,F,MEAN
week_of_year,0.0580161707291931,mysuru,2021,car,F,MEAN
quarter,0.0011478238006907,mysuru,2021,car,F,MEAN
part_of_day,0.0118624386006998,mysuru,2021,car,F,MEAN
FUNC_CLASS,0.0098055709053072,mysuru,2021,car,F,MEAN
SPEED_CAT,0.0024495876960478,mysuru,2021,car,F,MEAN
LANE_CAT,0.0046814356492043,mysuru,2021,car,F,MEAN
mean_variable_annual,0.4973105761172778,mysuru,2021,truck,F,COUNT
month,0.0300115140183453,mysuru,2021,truck,F,COUNT
day,0.0201288963696943,mysuru,2021,truck,F,COUNT
hour,0.1786858389878515,mysuru,2021,truck,F,COUNT
day_of_week,0.0678558225399142,mysuru,2021,truck,F,COUNT
week_of_year,0.1516809384298711,mysuru,2021,truck,F,COUNT
quarter,0.0059561439699159,mysuru,2021,truck,F,COUNT
part_of_day,0.0044952056946627,mysuru,2021,truck,F,COUNT
FUNC_CLASS,0.0169824209024164,mysuru,2021,truck,F,COUNT
SPEED_CAT,0.0161391905288861,mysuru,2021,truck,F,COUNT
LANE_CAT,0.0107534524411641,mysuru,2021,truck,F,COUNT
mean_variable_annual,0.6767284004456117,mysuru,2021,truck,F,MEAN
month,0.0165224982958823,mysuru,2021,truck,F,MEAN
day,0.0058309805093686,mysuru,2021,truck,F,MEAN
hour,0.1654824403756727,mysuru,2021,truck,F,MEAN
day_of_week,0.0135207998863956,mysuru,2021,truck,F,MEAN
week_of_year,0.0688924625406622,mysuru,2021,truck,F,MEAN
quarter,0.0008225982646271,mysuru,2021,truck,F,MEAN
part_of_day,0.0097639410867204,mysuru,2021,truck,F,MEAN
FUNC_CLASS,0.0227633316138546,mysuru,2021,truck,F,MEAN
SPEED_CAT,0.0102044314502466,mysuru,2021,truck,F,MEAN
LANE_CAT,0.0094681155309578,mysuru,2021,truck,F,MEAN
mean_variable_annual,0.4197785033736168,patna,2021,car,F,COUNT
month,0.15947004314017,patna,2021,car,F,COUNT
day,0.0117251758615806,patna,2021,car,F,COUNT
hour,0.1785142613097279,patna,2021,car,F,COUNT
day_of_week,0.0199689847193638,patna,2021,car,F,COUNT
week_of_year,0.130435680794909,patna,2021,car,F,COUNT
quarter,0.0237616610881092,patna,2021,car,F,COUNT
part_of_day,0.0060380364088649,patna,2021,car,F,COUNT
FUNC_CLASS,0.0261281284798615,patna,2021,car,F,COUNT
SPEED_CAT,0.011878748257321,patna,2021,car,F,COUNT
LANE_CAT,0.0123007765664748,patna,2021,car,F,COUNT
mean_variable_annual,0.5692831632554319,patna,2021,car,F,MEAN
month,0.0493420642513734,patna,2021,car,F,MEAN
day,0.0112674987834637,patna,2021,car,F,MEAN
hour,0.2312793632647162,patna,2021,car,F,MEAN
day_of_week,0.0231671323810726,patna,2021,car,F,MEAN
week_of_year,0.0777725452232147,patna,2021,car,F,MEAN
quarter,0.0016878908366708,patna,2021,car,F,MEAN
part_of_day,0.0107068848143872,patna,2021,car,F,MEAN
FUNC_CLASS,0.0128760687694176,patna,2021,car,F,MEAN
SPEED_CAT,0.0082188604246692,patna,2021,car,F,MEAN
LANE_CAT,0.0043985279955823,patna,2021,car,F,MEAN
mean_variable_annual,0.529674912667988,patna,2021,truck,F,COUNT
month,0.0376622264485006,patna,2021,truck,F,COUNT
day,0.0116244251270803,patna,2021,truck,F,COUNT
hour,0.1377906638822373,patna,2021,truck,F,COUNT
day_of_week,0.0442933111126802,patna,2021,truck,F,COUNT
week_of_year,0.1847648170444602,patna,2021,truck,F,COUNT
quarter,0.0092470803433823,patna,2021,truck,F,COUNT
part_of_day,0.0018859078811627,patna,2021,truck,F,COUNT
FUNC_CLASS,0.0244166073676147,patna,2021,truck,F,COUNT
SPEED_CAT,0.0066625323909119,patna,2021,truck,F,COUNT
LANE_CAT,0.0119775157339811,patna,2021,truck,F,COUNT
mean_variable_annual,0.581266308251785,patna,2021,truck,F,MEAN
month,0.0546605195414117,patna,2021,truck,F,MEAN
day,0.0099032876189016,patna,2021,truck,F,MEAN
hour,0.2117224818062837,patna,2021,truck,F,MEAN
day_of_week,0.0189486422985862,patna,2021,truck,F,MEAN
week_of_year,0.0741303034981859,patna,2021,truck,F,MEAN
quarter,0.0062634695084156,patna,2021,truck,F,MEAN
part_of_day,0.0202601710025658,patna,2021,truck,F,MEAN
FUNC_CLASS,0.0145646539672945,patna,2021,truck,F,MEAN
SPEED_CAT,0.0056883523933723,patna,2021,truck,F,MEAN
LANE_CAT,0.0025918101131972,patna,2021,truck,F,MEAN
mean_variable_annual,0.4900300058280172,pune,2021,car,F,COUNT
month,0.0707737656815929,pune,2021,car,F,COUNT
day,0.0092905056287211,pune,2021,car,F,COUNT
hour,0.1212862669840029,pune,2021,car,F,COUNT
day_of_week,0.0239979783248381,pune,2021,car,F,COUNT
week_of_year,0.2544387654046306,pune,2021,car,F,COUNT
quarter,0.0071851665875507,pune,2021,car,F,COUNT
part_of_day,0.0011304250006456,pune,2021,car,F,COUNT
FUNC_CLASS,0.0127183319299275,pune,2021,car,F,COUNT
SPEED_CAT,0.0038680533877652,pune,2021,car,F,COUNT
LANE_CAT,0.0052807352423078,pune,2021,car,F,COUNT
mean_variable_annual,0.5962872597696823,pune,2021,car,F,MEAN
month,0.0283273900897349,pune,2021,car,F,MEAN
day,0.0048219197795081,pune,2021,car,F,MEAN
hour,0.2679633221498241,pune,2021,car,F,MEAN
day_of_week,0.0199512099134316,pune,2021,car,F,MEAN
week_of_year,0.0514991616960289,pune,2021,car,F,MEAN
quarter,0.0017364369908508,pune,2021,car,F,MEAN
part_of_day,0.0148766349068966,pune,2021,car,F,MEAN
FUNC_CLASS,0.0089279734279811,pune,2021,car,F,MEAN
SPEED_CAT,0.0045191789770926,pune,2021,car,F,MEAN
LANE_CAT,0.0010895122989684,pune,2021,car,F,MEAN
