city,year,vehicle,COUNT,CO_TOTAL,CO_TOTAL_ff,MEAN,N2O_TOTAL,N2O_TOTAL_ff,NH3_TOTAL,NH3_TOTAL_ff,NOX_TOTAL,NOX_TOTAL_ff,PB_TOTAL,PB_TOTAL_ff,PM_10_TOTAL,PM_10_TOTAL_ff,PM_2.5_TOTAL,PM_2.5_TOTAL_ff,VOC_TOTAL,VOC_TOTAL_ff,co2,co2_ff,ff,road_length_km,co2_congestion,gini_bc,gini_co2_total_congestion,petrol,diesel
gaya,2023,3w,12378285.798033578,0.7424421393318614,0.6964954336990152,13.917544014129344,0.004171344352179167,0.004140577218713609,0.0865377446155077,0.08550443815142732,0.20249045933436635,0.1957284399760416,0.0013360704582160265,0.0013295688881132409,0.018948166176348778,0.018839923358846926,0.015898868445572447,0.01579662592870646,0.2956245182195099,0.2926346760230965,1407.3338223228072,1354.9538725716466,16.154267661868907,698.0364926497252,52.379949751160666,0.8709004510111088,0.5950725035935608,5664.072371382565,637.2242730506292
gaya,2023,hdv,271570279.0,8.80428505951479,8.374257967985606,12.598717717471041,0.12234207274765786,0.12234207274765786,0.03511343613705974,0.03511343613705974,35.03988426361847,33.239661348975865,1.784546486682596,1.7479200643229427,1.0462770848166831,1.0193699703580734,0.7523412780933372,0.7292963626040484,1.1545016212300692,1.0948478785517104,6004.249086609153,5649.543979471665,14.715200240977762,698.0364926497252,354.7051071374881,0.8709004510111088,0.5950725035935608,5664.072371382565,637.2242730506292
gaya,2023,lmv,25093604.130172055,0.5207282129739235,0.4557285174379205,13.917544014129344,0.00983910360048896,0.009700247616847452,0.03030104011757993,0.029602796064168324,0.4014323940007606,0.3754176849428475,5.654737135479926,5.515088881313204,1.326043648893974,1.301269520468949,0.5711075098471153,0.5609668648046928,0.22204888516134033,0.21765625552660242,5507.556730119194,4999.305665322623,16.154267661868907,698.0364926497252,508.251064796571,0.8709004510111088,0.5950725035935608,5664.072371382565,637.2242730506292
ghaziabad,2021,2w,1200643109.8643205,88.04218457867188,83.8397403351593,13.97654618589622,0.4459970371835058,0.44408828516343557,0.4784110884032655,0.475073537047332,9.450154313353957,9.272341419329143,0.016661800535847524,0.016586342822747905,0.5457807450197759,0.5439811728056229,0.5213246402842863,0.5196642860423377,22.913825823999257,22.76009587152919,24570.207985930545,24119.492794685022,15.492228389288847,4100.649745299709,450.7151912455229,0.9006275195285984,0.6646233565635657,38444.21451878837,5426.666333596805
ghaziabad,2021,3w,94297679.50787365,7.333849396986156,6.9837888739693454,13.97654618589622,0.0350282988577214,0.03487838679411997,0.5823981783659373,0.5783351792486175,1.4619259992453382,1.4344185867569943,0.003186841203070606,0.0031724086842874174,0.053887733130322336,0.05371005213276074,0.051473056435662565,0.051309121142766395,2.816379555206302,2.79748433017993,6619.100950096059,6497.680351934894,15.492228389288847,4100.649745299709,121.42059816116489,0.9006275195285984,0.6646233565635657,38444.21451878837,5426.666333596805
ghaziabad,2021,hdv,2336938912.0,78.34272575375954,74.83050882556105,14.403590411911095,1.1486357345980107,1.1486357345980107,0.3296702974351405,0.3296702974351405,310.90359278414087,296.20043326246497,16.405630300379812,16.107003482897163,9.556755945496622,9.337096902096427,6.833896171316422,6.64572747348922,10.241226483053497,9.754035110920531,52551.99883204706,49676.552495148826,16.070153148220882,4100.649745299709,2875.4463368982324,0.9006275195285984,0.6646233565635657,38444.21451878837,5426.666333596805
ghaziabad,2021,lmv,567089302.627806,15.306891563008053,13.915003099476925,13.97654618589622,0.24520432861731595,0.24306341102460025,0.6053485117931395,0.5966644747066728,8.608453081545893,8.26191449059453,40.067089985695816,39.36499967274832,11.196764216659451,11.064393606957442,5.488944572662363,5.430540459177542,6.278972125383742,6.1962238862153125,76923.42030603166,72553.60188776685,15.492228389288847,4100.649745299709,4369.818418264811,0.9006275195285984,0.6646233565635657,38444.21451878837,5426.666333596805
ghaziabad,2022,2w,2019271895.5834222,97.36667669993282,91.5389972006005,14.024304836502717,0.5023933879959955,0.4995861994853948,0.5346487331271915,0.5297360984824347,10.512723215482234,10.246917284420933,0.018465606060753897,0.018315364241202642,0.6069368736245778,0.6035336309549368,0.5805138694015893,0.5774909821764431,25.83494045693362,25.616051151974734,27020.782428016682,26283.47000209253,15.648694461053797,4100.649745299709,737.3124259241522,0.9006275195285984,0.7617629210913577,42571.765359125035,5566.713598328469
ghaziabad,2022,3w,161624717.9382114,8.2656579760854,7.770934245458587,14.024304836502717,0.04021211299304226,0.039987422572590414,0.6633049212386685,0.657210125657549,1.6574011131944286,1.6154950307261033,0.003599382204660464,0.003570096529989978,0.061071858251748816,0.06072941348862975,0.058413094155155325,0.05810892192877098,3.2361373570410863,3.208718836065006,7418.4640921950495,7216.037468502017,15.648694461053797,4100.649745299709,202.42662369303252,0.9006275195285984,0.7617629210913577,42571.765359125035,5566.713598328469
ghaziabad,2022,hdv,2946439255.0,81.56338504154797,77.09527829197712,13.921529194785748,1.205380037483806,1.205380037483806,0.345956497356177,0.345956497356177,323.54277839303035,304.83752298965993,17.153423634416313,16.767263814792933,9.986766186563301,9.706077850485064,7.135992740180465,6.89601769524342,10.656670536010122,10.03656368372208,54698.77956011237,51139.57540333749,15.556288896063652,4100.649745299709,3559.204156774882,0.9006275195285984,0.7617629210913577,42571.765359125035,5566.713598328469
ghaziabad,2022,lmv,971982015.4783666,17.206789913384448,15.398351505346778,14.024304836502717,0.2813852563626587,0.27846416255157075,0.6890187037527781,0.6772259794180311,9.743727469390976,9.274483937511288,45.20555519692838,44.20466633693593,12.68037040044354,12.492644292064853,6.2250805026406795,6.142589307234464,7.210930385317907,7.099863914671583,85990.05885359952,80149.83228935815,15.648694461053797,4100.649745299709,5840.2265642413695,0.9006275195285984,0.7617629210913577,42571.765359125035,5566.713598328469
ghaziabad,2023,2w,2635797842.0946093,101.04783231151912,93.5779368485334,13.667470940111466,0.5136314862724304,0.5099864885464911,0.5610498470329895,0.5545402778083354,10.712876325885667,10.366170383127638,0.018293266412789094,0.018072898252784797,0.6036456443516894,0.5987395262336648,0.578707611818328,0.5744150876653663,26.65591679752082,26.372963574561755,27143.88978668911,26142.968582403715,15.508071886896222,4100.649745299709,1000.9212042853942,0.9006275195285984,0.774576358452598,45220.21416926917,5429.420338204598
