fc,co2_total,co2_total_ff,co2_congestion_total,year,city
3,21328.66896359427,18277.381590544064,3051.287373050208,2022,lucknow
4,29777.758311776764,26414.88522821262,3362.873083564143,2022,lucknow
5,164270.5805249869,158627.31928972978,5643.261235257127,2022,lucknow
1,14201.515241928386,12712.026370648142,1489.4888712802433,2023,lucknow
2,241.06353347077894,198.66564524070074,42.397888230078216,2023,lucknow
3,20732.61282189438,17906.730240030938,2825.8825818634423,2023,lucknow
4,29802.237371797313,26643.130063223296,3159.1073085740186,2023,lucknow
5,195398.8868429115,190400.80777040988,4998.07907250162,2023,lucknow
1,19306.312226222577,17601.789984643416,1704.5222415791616,2021,ludhiana
2,1635.3599423074163,1420.2556553892837,215.10428691813252,2021,ludhiana
3,21629.179076360408,19333.055190295454,2296.123886064952,2021,ludhiana
4,17080.667043733916,15226.744951814271,1853.922091919646,2021,ludhiana
5,218338.32038880713,210995.39517832242,7342.925210484734,2021,ludhiana
1,26104.533330004357,23605.92570497435,2498.60762503001,2022,ludhiana
2,2614.537173827099,2228.331165438032,386.2060083890672,2022,ludhiana
3,29547.76339036584,25970.60833088249,3577.155059483347,2022,ludhiana
4,19711.939642900954,17149.40018962021,2562.5394532807427,2022,ludhiana
5,184752.29056854476,178318.55932389983,6433.73124464491,2022,ludhiana
1,29556.329710045135,26671.726351656456,2884.603358388678,2023,ludhiana
2,2764.151993703753,2357.9795000363542,406.17249366739856,2023,ludhiana
3,32664.93858934824,28266.298832867586,4398.639756480654,2023,ludhiana
4,22763.53777553401,19596.26685579784,3167.2709197361714,2023,ludhiana
5,228955.0429507446,220096.4136902934,8858.62926045118,2023,ludhiana
1,6713.258006789228,6151.40927963041,561.8487271588175,2021,madurai
2,1095.133483984656,1047.4232111122083,47.71027287244763,2021,madurai
3,11468.244993923769,10434.212467132262,1034.032526791508,2021,madurai
4,8535.031798171078,8061.138998055074,473.8928001160044,2021,madurai
5,193122.12838054955,188565.21780491655,4556.910575632983,2021,madurai
1,9029.437413325308,8354.901933243122,674.5354800821863,2022,madurai
2,913.3174711841395,850.6748596748799,62.642611509259645,2022,madurai
3,13157.987427234433,12000.275218714547,1157.712208519886,2022,madurai
4,8647.133014831312,8117.865875211702,529.2671396196098,2022,madurai
5,192174.6544358102,188718.28054552007,3456.3738902901114,2022,madurai
1,13380.396121494225,12468.329552187355,912.0665693068698,2023,madurai
2,1282.1682696971022,1246.413167306005,35.755102391097225,2023,madurai
3,16118.702366219328,14847.749615447525,1270.952750771803,2023,madurai
4,10816.921627419088,10230.086564764864,586.8350626542232,2023,madurai
5,225189.8748055927,220703.73285936986,4486.141946222821,2023,madurai
1,8682.696389297265,7661.455704814573,1021.2406844826907,2021,mangaluru
2,1369.4494413757313,1183.1975415237807,186.2518998519506,2021,mangaluru
3,5152.356295718872,4513.360055599789,638.9962401190828,2021,mangaluru
4,8557.720892174699,7823.1523672416015,734.5685249330975,2021,mangaluru
5,76859.8855091917,74731.96903663274,2127.9164725589762,2021,mangaluru
1,14394.91088931152,12607.871108935527,1787.0397803759936,2022,mangaluru
2,2290.202190703751,1958.8243281954929,331.3778625082583,2022,mangaluru
3,8337.455080987445,7119.469393431328,1217.9856875561181,2022,mangaluru
4,10521.44244920743,9450.378140157984,1071.064309049447,2022,mangaluru
5,67672.09199196582,65913.37105335838,1758.7209386074342,2022,mangaluru
1,18751.845789665753,16538.54671619636,2213.2990734693926,2023,mangaluru
2,2917.9074794975904,2547.6333760490174,370.2741034485733,2023,mangaluru
3,9171.276944425508,8033.007192764927,1138.2697516605815,2023,mangaluru
4,12466.23022649422,11324.704705540793,1141.5255209534268,2023,mangaluru
5,85908.1695663295,83622.19516891855,2285.974397410934,2023,mangaluru
1,7495.111374807549,6850.651097315074,644.4602774924746,2021,meerut
2,2117.7666836068734,1881.7307681481573,236.03591545871592,2021,meerut
3,332.81171904800874,296.3696541527758,36.44206489523296,2021,meerut
4,5631.002009737162,5245.75723054258,385.24477919458167,2021,meerut
5,93728.82905953866,91187.58722516052,2541.241834378152,2021,meerut
1,10883.85572338373,10117.546474552264,766.3092488314652,2022,meerut
2,2684.266343804484,2378.6092145384864,305.65712926599775,2022,meerut
3,421.88908273298676,369.5576615962898,52.33142113669699,2022,meerut
4,5054.736355707527,4619.742665113394,434.99369059413345,2022,meerut
5,79843.92363521988,77693.33689123018,2150.5867439896906,2022,meerut
1,12038.043713017274,11015.199767859624,1022.8439451576505,2023,meerut
2,5332.487544500612,4614.095425015682,718.3921194849297,2023,meerut
3,1179.3079368901645,1017.5358356972725,161.77210119289205,2023,meerut
4,8321.500764028671,7432.316508272226,889.1842557564454,2023,meerut
5,90842.96583702856,88133.16055519524,2709.8052818333226,2023,meerut
1,8651.140660756399,7950.3601830415055,700.7804777148933,2021,moradabad
2,3209.899959017241,2846.158981594522,363.740977422719,2021,moradabad
3,1721.7386330584582,1588.3774194496314,133.36121360882674,2021,moradabad
4,5490.740768408166,5090.361927670674,400.3788407374923,2021,moradabad
5,70322.00324517964,68093.26073516859,2228.7425100110504,2021,moradabad
1,10793.883298924718,9869.365264949842,924.5180339748762,2022,moradabad
2,3747.357743937024,3332.863933818499,414.4938101185255,2022,moradabad
3,1557.093442495705,1429.332628577237,127.76081391846785,2022,moradabad
4,5655.564732106755,5217.551974747304,438.0127573594514,2022,moradabad
5,67123.970884153,65007.69961268167,2116.2712714713302,2022,moradabad
1,11311.596946807826,10257.463107682588,1054.1338391252373,2023,moradabad
2,5250.603091129619,4639.830311837917,610.7727792917021,2023,moradabad
3,2043.5342943350086,1822.7578378750386,220.77645645996995,2023,moradabad
4,7252.644163788676,6553.0540073800985,699.5901564085782,2023,moradabad
5,75707.40266944672,72805.58571435092,2901.8169550958005,2023,moradabad
1,193171.39912952002,168962.87865070807,24208.52047881195,2021,mumbai
2,193916.71583019357,168548.690551395,25368.025278798574,2021,mumbai
3,155093.0778193107,137125.43051814393,17967.64730116677,2021,mumbai
4,178913.95331230978,161167.84221400152,17746.111098308254,2021,mumbai
5,888906.8068195309,854087.8774324005,34818.92938713047,2021,mumbai
1,235260.9734650721,208460.42070449068,26800.552760581417,2022,mumbai
2,296545.6927285641,258910.42660830278,37635.26612026132,2022,mumbai
3,245225.2098970054,215388.2742764835,29836.93562052189,2022,mumbai
4,221850.5404676333,198634.33800010371,23216.202467529583,2022,mumbai
5,563868.7002533454,538062.7162024778,25805.984050867646,2022,mumbai
1,360030.2483533683,317945.3913402569,42084.85701311138,2023,mumbai
2,360564.9502961873,317626.50801181525,42938.44228437204,2023,mumbai
3,290222.1376689488,258456.68689255638,31765.450776392387,2023,mumbai
4,265021.80022215605,239839.177029759,25182.623192397048,2023,mumbai
5,646083.4571433112,613270.490505716,32812.966637595215,2023,mumbai
1,266.59188606076316,236.87211376182458,29.719772298938594,2021,muzaffarpur
3,1397.6925334906775,1206.1718151103105,191.52071838036704,2021,muzaffarpur
4,1170.1516570334304,1078.09580871763,92.05584831580043,2021,muzaffarpur
5,12289.407713748773,11823.006833428388,466.4008803203846,2021,muzaffarpur
1,343.1253988605345,300.81595652746364,42.30944233307086,2022,muzaffarpur
3,1547.7563609830502,1331.6986950491375,216.05766593391266,2022,muzaffarpur
4,1180.3965605675028,1098.614290533309,81.7822700341936,2022,muzaffarpur
5,11707.184989905563,11350.64208789346,356.5429020121032,2022,muzaffarpur
1,356.8738938320942,314.1225019771506,42.75139185494363,2023,muzaffarpur
3,1844.6184185921538,1557.6513327219207,286.9670858702332,2023,muzaffarpur
4,1414.2833752634515,1290.7046165189972,123.57875874445433,2023,muzaffarpur
5,14257.524706491975,13823.593239943604,433.9314665483721,2023,muzaffarpur
1,860.2481945512378,789.6559305404418,70.59226401079597,2021,mysuru
2,3358.1875074255,2982.25675414365,375.93075328184943,2021,mysuru
3,3727.536842596812,3412.1539366481916,315.38290594862076,2021,mysuru
4,12814.769546312124,11889.996280643883,924.7732656682401,2021,mysuru
5,110134.07184825958,106851.50798707198,3282.563861187604,2021,mysuru
1,1092.0228218884067,996.6068298719547,95.4159920164521,2022,mysuru
2,4295.836968607798,3813.1046904003333,482.7322782074648,2022,mysuru
3,4548.325101902648,4147.137119879284,401.187982023364,2022,mysuru
4,13701.599253383058,12643.211272327037,1058.387981056021,2022,mysuru
5,108014.01716532491,104857.92673311783,3156.0904322070783,2022,mysuru
1,1588.7209398364023,1437.1358114579386,151.58512837846368,2023,mysuru
2,5636.534346440777,4977.755153002501,658.7791934382753,2023,mysuru
3,5936.033063257071,5396.199534346926,539.833528910145,2023,mysuru
4,17475.16800877742,16133.636652898476,1341.5313558789435,2023,mysuru
5,137540.3544720221,133947.31987688923,3593.0345951328695,2023,mysuru
1,4646.685129151989,4306.223553003395,340.4615761485934,2021,nagpur
2,13580.911863472364,11891.119759293832,1689.7921041785328,2021,nagpur
3,12762.636842830203,11289.051203140265,1473.5856396899385,2021,nagpur
4,16668.485759140734,15060.148825616625,1608.3369335241082,2021,nagpur
5,246019.18176626106,239193.86963160342,6825.31213465763,2021,nagpur
1,5975.946606758738,5417.9359561635265,558.0106505952116,2022,nagpur
2,20465.54886329971,17616.80152426493,2848.7473390347805,2022,nagpur
3,21162.559502230608,18135.060303953436,3027.4991982771694,2022,nagpur
4,21471.07719373649,18760.013605704575,2711.0635880319164,2022,nagpur
5,223708.37530428014,214713.04710328407,8995.328200996044,2022,nagpur
1,7879.82026738366,7307.472775591902,572.3474917917582,2023,nagpur
2,27272.298188597084,23539.939435295913,3732.3587533011723,2023,nagpur
3,24586.63092601618,21232.224620761826,3354.4063052543534,2023,nagpur
4,24447.76464342579,21341.35279997048,3106.411843455313,2023,nagpur
5,267207.9272533144,258737.8296495265,8470.097603787932,2023,nagpur
2,1692.0681074183008,1571.3449721071763,120.72313531112444,2021,nalgonda
3,532.3560904280195,510.56275607336414,21.79333435465534,2021,nalgonda
4,767.3883188444935,733.044840703729,34.34347814076445,2021,nalgonda
5,25511.514011576277,24908.005892578418,603.508118997859,2021,nalgonda
2,1838.8943859041983,1698.672101190332,140.22228471386643,2022,nalgonda
3,480.3989328832634,458.73977986381055,21.65915301945287,2022,nalgonda
4,744.9495625463853,706.6574084910573,38.292154055328105,2022,nalgonda
5,23656.258971746625,23161.457572973144,494.8013987734817,2022,nalgonda
2,2447.3747623691906,2237.1139258250237,210.26083654416698,2023,nalgonda
3,647.9785751647229,623.611816279635,24.366758885087854,2023,nalgonda
4,984.1650763789341,932.7151020498287,51.44997432910542,2023,nalgonda
5,30940.179377642697,30053.12427890739,887.055098735304,2023,nalgonda
1,7681.770108368781,7040.3744513972715,641.3956569715086,2021,nashik
2,7613.258483081834,6976.6083952460485,636.6500878357857,2021,nashik
3,7433.179088571796,6699.678569655317,733.5005189164785,2021,nashik
4,11904.130215096598,11045.481191740773,858.6490233558256,2021,nashik
5,156020.94648088756,152199.2177438419,3821.7287370456525,2021,nashik
1,13708.949767621541,12430.855901598816,1278.0938660227257,2022,nashik
2,11801.619837857355,10462.072962247355,1339.5468756100004,2022,nashik
3,11121.878267043307,9662.633752875545,1459.2445141677622,2022,nashik
4,13252.17684960741,11963.215798100027,1288.9610515073819,2022,nashik
5,149166.95103869218,145046.1002292034,4120.850809488782,2022,nashik
1,17631.8511127681,16184.81507277624,1447.0360399918607,2023,nashik
2,14159.083108719955,12671.066545063037,1488.0165636569166,2023,nashik
3,14404.959262819846,12543.96631754249,1860.9929452773558,2023,nashik
4,16485.748052950617,14837.42147017531,1648.3265827753064,2023,nashik
5,178123.82839261566,172713.63035620365,5410.198036412004,2023,nashik
1,1857.2565948629403,1728.0478932044043,129.20870165853606,2021,nellore
2,1808.907559641836,1658.2021408088206,150.7054188330156,2021,nellore
3,1178.709199271457,1112.4476582893458,66.26154098211117,2021,nellore
4,2373.831289918455,2237.6072254514597,136.22406446699506,2021,nellore
5,58894.877310521915,57654.824673202325,1240.0526373195842,2021,nellore
1,2448.521709501647,2287.6780513379363,160.84365816371073,2022,nellore
2,1880.1180648436607,1725.4778995870536,154.64016525660713,2022,nellore
3,1114.1570933683067,1037.0888501027634,77.06824326554317,2022,nellore
4,2207.5859055060528,2065.3146670453107,142.27123846074196,2022,nellore
5,53887.54733497743,52825.550367077696,1061.9969678997406,2022,nellore
1,3112.4907870119455,2883.156408480649,229.3343785312966,2023,nellore
2,2262.69347637406,2092.918105683128,169.7753706909321,2023,nellore
3,1388.3240779856362,1307.5409508970274,80.78312708860895,2023,nellore
4,2721.3095333271517,2560.0470238692633,161.26250945788863,2023,nellore
5,65469.8301932699,64270.680178088885,1199.150015181017,2023,nellore
1,6323.737636297452,5802.328535742439,521.409100555013,2021,noida
2,5256.4250313385255,4711.224754322529,545.2002770159961,2021,noida
3,6692.387700600772,6042.540525676237,649.8471749245358,2021,noida
4,11258.982749682551,10326.72176901368,932.2609806688703,2021,noida
5,59855.48106215027,57955.69564642975,1899.785415720526,2021,noida
1,10039.950733068437,9373.37641073417,666.5743223342672,2022,noida
2,8804.063898557648,7756.176071180279,1047.8878273773691,2022,noida
3,11166.093966610788,9957.151093586876,1208.9428730239129,2022,noida
4,15648.894003600039,14205.759967841244,1443.134035758795,2022,noida
5,39422.62783293176,37830.01673741228,1592.6110955194724,2022,noida
1,10575.348985123153,9726.230902931138,849.1180821920157,2023,noida
2,11456.500178335584,9959.749907326806,1496.750271008778,2023,noida
3,13817.512199881432,12169.327056654913,1648.1851432265182,2023,noida
4,20845.085524355494,18860.1067115189,1984.9788128365965,2023,noida
5,42571.982228442306,40688.81997608573,1883.1622523565745,2023,noida
1,720.6984247914456,632.8644883394979,87.83393645194764,2021,panaji
2,7978.6716582126,7204.609236683294,774.0624215293064,2021,panaji
3,832.1159128963952,764.0867137806916,68.02919911570358,2021,panaji
4,6333.529792151793,5805.5102099452215,528.0195822065717,2021,panaji
5,34229.50167865674,32889.10018327159,1340.4014953851538,2021,panaji
1,1292.9773214791835,1138.2701201220366,154.70720135714694,2022,panaji
2,13055.54723239242,11664.871065588182,1390.6761668042398,2022,panaji
3,907.0225840310811,818.229294263596,88.79328976748513,2022,panaji
4,6840.719875037444,6208.748203897295,631.9716711401492,2022,panaji
5,30373.466781327417,29116.441065572733,1257.0257157546844,2022,panaji
1,1666.6887299738605,1472.1132570329278,194.57547294093288,2023,panaji
2,18295.374913157353,16284.179049613867,2011.1958635434871,2023,panaji
3,1123.830354986418,1007.1588673599873,116.67148762643063,2023,panaji
4,8381.798484517285,7562.574572998322,819.2239115189627,2023,panaji
5,31072.359150161574,29725.376273757436,1346.9828764041379,2023,panaji
1,3694.8112199634384,3398.875142262448,295.93607770098987,2021,patiala
2,3122.995888712882,2846.8930882284344,276.10280048444776,2021,patiala
3,4029.8016218433595,3739.4120616569503,290.3895601864092,2021,patiala
4,7139.011782434159,6683.111906565594,455.89987586856455,2021,patiala
5,92891.17745958843,90636.79727369903,2254.3801858894053,2021,patiala
1,4230.899005712167,3868.5069817432545,362.39202396891307,2022,patiala
2,3666.6223891912496,3229.428671255248,437.19371793600163,2022,patiala
3,4106.040167427502,3703.7491054935563,402.29106193394546,2022,patiala
4,6940.029727049603,6309.185211260303,630.8445157892996,2022,patiala
5,88083.0248694148,85707.94398819243,2375.080881222367,2022,patiala
1,5193.220965296692,4755.876336678336,437.3446286183563,2023,patiala
2,3823.7973176952987,3377.125347067493,446.67197062780605,2023,patiala
3,4603.335765843229,4218.917044672355,384.41872117087377,2023,patiala
4,7942.10975490164,7346.358963587646,595.7507913139948,2023,patiala
5,106189.29429598812,103632.22968257527,2557.0646134128465,2023,patiala
1,4079.6221112771373,3673.5392911514245,406.08282012571283,2021,patna
2,4771.312738047378,4027.288469921534,744.0242681258436,2021,patna
3,2862.248967924826,2501.0505276803447,361.1984402444816,2021,patna
4,6019.280664587016,5463.950485284303,555.3301793027131,2021,patna
5,48682.58302576722,47365.51563290902,1317.0673928581998,2021,patna
1,5343.2246532675545,4800.184183270931,543.0404699966236,2022,patna
2,7069.269220817903,5974.291030399645,1094.9781904182582,2022,patna
3,3675.019448786733,3158.945045347543,516.07440343919,2022,patna
4,6073.329358921551,5421.404250657848,651.9251082637031,2022,patna
5,40727.83080667689,39673.46775224334,1054.3630544335454,2022,patna
1,4860.280196037715,4375.346874635646,484.93332140206934,2023,patna
2,6893.824413739643,5914.456319900052,979.3680938395904,2023,patna
3,4040.9689887896157,3525.1913742581087,515.777614531507,2023,patna
4,6638.662939752041,5955.763358809858,682.8995809421834,2023,patna
5,47046.80159290647,45907.76480112491,1139.0367917815581,2023,patna
1,26688.37642307072,24566.24910866434,2122.127314406381,2021,pune
2,27818.042253943637,24752.63775054137,3065.4045034022674,2021,pune
3,33235.08642172587,29986.805466749316,3248.2809549765534,2021,pune
4,27638.73634789823,25163.552142130688,2475.1842057675417,2021,pune
5,388398.54651787074,375683.5591279648,12714.987389905968,2021,pune
1,45443.74320004664,41477.32535718464,3966.4178428620007,2022,pune
2,54833.83170746342,48673.198036249494,6160.633671213925,2022,pune
3,61439.71387446668,54779.55905689175,6660.154817574936,2022,pune
4,43328.689035875606,38571.434300969035,4757.254734906567,2022,pune
5,312360.1897363851,298477.73484145134,13882.454894933742,2022,pune
1,68693.65314964653,62402.1648327049,6291.488316941638,2023,pune
2,88564.28243073127,77821.62195562146,10742.6604751098,2023,pune
3,104726.72955565885,93577.22564781913,11149.503907839719,2023,pune
4,66186.10491711114,59144.70314431347,7041.4017727976625,2023,pune
5,304840.36065252766,288139.69835995603,16700.662292571636,2023,pune
1,5482.18724172051,5065.41460525438,416.7726364661305,2021,raipur
2,2718.1365199366537,2423.1367444148054,294.9997755218483,2021,raipur
3,5289.475184709332,4813.156873102743,476.3183116065893,2021,raipur
4,6910.369134305201,6387.572360086001,522.7967742191996,2021,raipur
5,90243.43488787966,88087.18742726311,2156.2474606165447,2021,raipur
1,7992.8093847086575,7376.506519046775,616.3028656618819,2022,raipur
2,4694.527128913589,4159.663601162443,534.8635277511452,2022,raipur
3,8140.221593547886,7469.516688370392,670.704905177494,2022,raipur
4,8590.685619701882,7857.962411360133,732.7232083417487,2022,raipur
5,80406.5022442985,78084.64667160243,2321.8555726960763,2022,raipur
1,10408.138714441498,9579.202181597882,828.9365328436164,2023,raipur
2,5169.99195561394,4629.380920601731,540.6110350122091,2023,raipur
3,9680.698746906763,8793.107093372757,887.5916535340062,2023,raipur
4,10304.433682195804,9457.539728497184,846.8939536986205,2023,raipur
5,99945.48108819145,97181.70231914023,2763.77876905122,2023,raipur
1,7777.565796114116,7173.591097818451,603.9746982956653,2021,rajkot
2,5435.123952519219,5002.778681061464,432.3452714577544,2021,rajkot
3,6254.417419515273,5779.771942225342,474.64547728993,2021,rajkot
4,12903.136371438102,12041.984575395414,861.1517960426881,2021,rajkot
5,137263.82454075935,132755.20811270236,4508.616428056979,2021,rajkot
1,10222.850039678842,9414.623749906326,808.2262897725162,2022,rajkot
2,7666.451889725375,7001.923098880514,664.5287908448611,2022,rajkot
3,8336.93895401974,7624.279288921245,712.6596650984961,2022,rajkot
4,15412.318338857956,14220.972132627212,1191.346206230746,2022,rajkot
5,131094.28397887186,127074.58032268957,4019.7036561822865,2022,rajkot
1,13588.256364424094,12470.476329625602,1117.7800347984921,2023,rajkot
2,10786.80740195421,9733.495965310442,1053.3114366437678,2023,rajkot
3,10245.070215571006,9322.23931270019,922.8309028708151,2023,rajkot
4,19400.77560019789,17876.497870622086,1524.277729575804,2023,rajkot
5,157956.14517073918,153307.60929529462,4648.535875444573,2023,rajkot
1,2290.5408104872904,2027.92001660011,262.6207938871802,2021,ranchi
2,1816.126432959409,1617.4126964995662,198.71373645984255,2021,ranchi
3,1928.4404083619202,1689.6263698575838,238.81403850433645,2021,ranchi
4,3913.2163053774098,3648.722100976697,264.4942044007127,2021,ranchi
5,81421.82544580955,79695.78733402734,1726.0381117822026,2021,ranchi
1,3013.633363686598,2668.293200059186,345.340163627412,2022,ranchi
2,2599.98864657586,2301.191010069719,298.7976365061408,2022,ranchi
3,2754.7484258035147,2410.7010803235585,344.0473454799562,2022,ranchi
4,4391.299151291349,4047.503556443706,343.79559484764246,2022,ranchi
5,80794.28499150617,78810.15745027692,1984.1275412292396,2022,ranchi
1,3603.3341332636046,3200.2447212209154,403.0894120426892,2023,ranchi
2,3299.801391019026,2909.9027695230498,389.89862149597644,2023,ranchi
3,3467.4972457504405,3041.150901137716,426.34634461272435,2023,ranchi
4,5431.303615320324,4950.9819960386085,480.32161928171536,2023,ranchi
5,100192.85875130046,97688.9015088077,2503.957242492764,2023,ranchi
1,438.06445588087337,403.4630479426225,34.601407938250865,2021,rourkela
2,187.37794037609038,174.93877719897978,12.439163177110611,2021,rourkela
3,483.3176740871305,452.69550622520984,30.62216786192066,2021,rourkela
4,2026.5577785969729,1953.1585883303042,73.39919026666873,2021,rourkela
5,19762.518806721764,19313.586597191483,448.93220953028253,2021,rourkela
1,503.26218226744015,456.5058931260269,46.75628914141325,2022,rourkela
2,220.55587669159848,205.7905435667417,14.765333124856808,2022,rourkela
3,466.8233463472043,434.18841129621006,32.6349350509942,2022,rourkela
4,2069.2260543718858,1999.587738654879,69.63831571700649,2022,rourkela
5,19262.800025669236,18880.93223890096,381.8677867682718,2022,rourkela
1,945.0555276725161,825.9065873475024,119.14894032501361,2023,rourkela
2,567.134851463997,499.8065019784243,67.32834948557276,2023,rourkela
3,1231.6596376345656,1038.3161176917083,193.34351994285743,2023,rourkela
4,3017.196268839176,2781.4912878965065,235.70498094266944,2023,rourkela
5,22240.897605887192,21405.51770060343,835.3799052837641,2023,rourkela
1,1220.2200201822675,1120.8578138225957,99.36220635967167,2021,sagar
2,410.3080147679653,377.8819059629149,32.426108805050376,2021,sagar
3,842.3725041654556,757.8942539406115,84.47825022484398,2021,sagar
4,1437.8778378694437,1321.5594574266415,116.31838044280235,2021,sagar
5,22836.105613160285,22339.378116119773,496.7274970405142,2021,sagar
1,1526.162810819803,1349.1348491618396,177.02796165796354,2022,sagar
2,534.4077706719839,473.70516127554936,60.70260939643459,2022,sagar
3,1185.924222340935,1053.8164187669045,132.10780357403064,2022,sagar
4,1701.147765825968,1513.6168274824438,187.53093834352416,2022,sagar
5,21473.768037800543,20909.5464369464,564.2216008541426,2022,sagar
1,1665.2564345496007,1499.2095283744663,166.04690617513415,2023,sagar
2,594.1849554963096,534.1779159582657,60.007039538043884,2023,sagar
3,1149.8780118318898,1018.317879593951,131.56013223793872,2023,sagar
4,1918.5975491970855,1722.9567346579013,195.64081453918436,2023,sagar
5,27082.527147388675,26301.35562544092,781.1715219477564,2023,sagar
1,2840.17509310484,2674.061933186696,166.11315991814382,2021,sangli-miraj-kupwad
2,687.9546157211792,643.9938731784785,43.96074254270078,2021,sangli-miraj-kupwad
3,1233.02056408395,1153.1331882311827,79.88737585276729,2021,sangli-miraj-kupwad
4,1801.301678043668,1681.1801392370385,120.12153880662937,2021,sangli-miraj-kupwad
5,67158.73167790084,65729.71765230423,1429.0140255966132,2021,sangli-miraj-kupwad
1,3428.529115585184,3203.597697939318,224.93141764586574,2022,sangli-miraj-kupwad
2,668.3747022202813,618.2112586705692,50.16344354971197,2022,sangli-miraj-kupwad
3,1282.2041293582975,1187.808963421828,94.39516593646947,2022,sangli-miraj-kupwad
4,1786.4740041668506,1655.3876560784727,131.08634808837795,2022,sangli-miraj-kupwad
5,60876.803503420604,59704.544614346174,1172.2588890744257,2022,sangli-miraj-kupwad
1,3517.459102219614,3216.4352321180695,301.02387010154456,2023,sangli-miraj-kupwad
2,630.416002194579,576.1726563517883,54.24334584279078,2023,sangli-miraj-kupwad
3,1581.0325428082767,1461.917680028318,119.11486277995868,2023,sangli-miraj-kupwad
4,2098.2023405387904,1942.4307335712215,155.7716069675689,2023,sangli-miraj-kupwad
5,71426.57208935684,70022.60261528213,1403.969474074712,2023,sangli-miraj-kupwad
1,617.3293394092335,540.9909131742764,76.33842623495705,2021,shilong
3,404.58584342597493,382.173440681732,22.41240274424291,2021,shilong
4,4337.9950914984365,4001.5161497012687,336.47894179716826,2021,shilong
5,17583.928320040315,16919.04895260764,664.8793674326749,2021,shilong
1,727.8370680831167,622.2789391892715,105.55812889384524,2022,shilong
3,476.95897836387974,446.2624898859417,30.696488477938075,2022,shilong
4,4787.660730844818,4338.852336531222,448.80839431359556,2022,shilong
5,17896.301914159976,17199.97380975283,696.3281044071458,2022,shilong
1,939.2943226480164,801.5356611729987,137.75866147501762,2023,shilong
3,588.3401241868082,552.3485486681421,35.991575518666046,2023,shilong
4,6387.442781043638,5784.564477758124,602.8783032855149,2023,shilong
5,23930.08420264927,23033.066661672583,897.0175409766852,2023,shilong
1,3600.899883152574,3216.23587306606,384.66401008651434,2021,shimla
2,973.8077986465255,926.6697781933086,47.13802045321685,2021,shimla
3,5342.08578808945,4824.367522027613,517.7182660618379,2021,shimla
4,1381.1292717099514,1270.369649515792,110.75962219415936,2021,shimla
5,20791.863897078034,19795.9876035569,995.8762935211339,2021,shimla
1,3874.088926934357,3433.970794037939,440.1181328964184,2022,shimla
2,1005.2377421705954,949.9873341975724,55.25040797302302,2022,shimla
3,5023.825869256286,4504.244166727029,519.5817025292571,2022,shimla
4,1331.8287794617006,1199.282009413653,132.5467700480478,2022,shimla
5,21315.054866336184,20060.175585700777,1254.8792806354086,2022,shimla
1,3949.245984532184,3577.726096604846,371.5198879273378,2023,shimla
2,1185.5751477837368,1127.8600922524004,57.71505553133631,2023,shimla
3,5409.421387527102,4928.6802953186525,480.7410922084486,2023,shimla
4,1555.8436229537451,1410.7059865994029,145.1376363543421,2023,shimla
5,25277.491049671702,23982.65458569708,1294.8364639746192,2023,shimla
1,1843.6287516913037,1698.8441078469025,144.78464384440102,2021,shivamogga
2,296.9598650698132,275.9273441390271,21.03252093078605,2021,shivamogga
3,828.9006190789804,734.1057154593898,94.7949036195906,2021,shivamogga
4,2437.092367818812,2270.0110547072677,167.08131311154438,2021,shivamogga
5,50119.769231904254,48550.15926528543,1569.609966618827,2021,shivamogga
1,2000.737219430094,1816.5780559665504,184.15916346354356,2022,shivamogga
2,314.9162309358165,290.9311626702055,23.98506826561097,2022,shivamogga
3,866.7462797590354,759.4546198845071,107.29165987452836,2022,shivamogga
4,2259.7171544750304,2071.5691136918313,188.14804078319924,2022,shivamogga
5,47749.841224639,46462.52653625105,1287.3146883879497,2022,shivamogga
1,2561.916821005218,2307.3526945853146,254.56412641990363,2023,shivamogga
2,406.37364210786416,378.39543852826034,27.978203579603765,2023,shivamogga
3,1093.2021443151827,938.7564147587625,154.4457295564203,2023,shivamogga
4,2799.1992652912995,2543.5204338435906,255.67883144770906,2023,shivamogga
5,61000.49672411602,59533.55021346184,1466.9465106541834,2023,shivamogga
1,932.4018850701826,846.6589299698751,85.74295510030755,2021,silchar
2,279.88194240998774,255.55096707570442,24.33097533428334,2021,silchar
3,37.488394040781685,33.10151470623749,4.386879334544196,2021,silchar
4,837.2107747482302,787.3269086048678,49.883866143362376,2021,silchar
5,19753.069640722042,19157.375346946515,595.6942937755268,2021,silchar
1,1321.2766238738886,1169.6526085658043,151.62401530808444,2022,silchar
2,309.6184358038912,270.8622608949016,38.75617490898957,2022,silchar
3,59.42304729292432,50.31199589064062,9.1110514022837,2022,silchar
4,1058.8687255097939,972.6881093945333,86.18061611526069,2022,silchar
5,24407.496489022655,23515.421117166297,892.0753718563607,2022,silchar
1,1394.5264313212379,1256.6778432647166,137.84858805652115,2023,silchar
2,347.75960460185667,302.68624834377647,45.073356258080224,2023,silchar
3,55.795047247657585,47.857981529856005,7.93706571780158,2023,silchar
4,1185.4134305625146,1091.9896027841055,93.42382777840912,2023,silchar
5,28806.1457347383,27888.884372584922,917.2613621533799,2023,silchar
1,381.46195801203197,332.59112935034767,48.87082866168427,2021,siliguri
