city,year,vehicle,BC_TOTAL,BC_TOTAL_ff,CH4_TOTAL,CH4_TOTAL_ff,CO_TOTAL,CO_TOTAL_ff,N2O_TOTAL,N2O_TOTAL_ff,NH3_TOTAL,NH3_TOTAL_ff,NOX_TOTAL,NOX_TOTAL_ff,PB_TOTAL,PB_TOTAL_ff,PM_10_TOTAL,PM_10_TOTAL_ff,PM_2.5_TOTAL,PM_2.5_TOTAL_ff,VOC_TOTAL,VOC_TOTAL_ff,co2,co2_ff,mean_speed,vkt,weighted_speed,consumption,population_2020,urban_area_km2,gdp_billions,co2_congestion,lat,lon,co2_pc
firozabad,2023,truck,10.589391150767955,10.182840992923518,2.8324037344283592,2.8324037344283592,261.9328788153226,249.6843630266368,3.575522673601652,3.575522673601652,1.0262118683821648,1.0262118683821648,1043.4105082237618,992.1358198817296,52.52501740861136,51.49916282133301,30.862699922848417,30.09976316993241,22.23314358659394,21.578402257808555,34.38103384774477,32.68279970641944,179407.82690793244,168667.85992718823,12.378225241823433,19147441.7274986,12.922602381585357,19193.57313342967,797577,43.60860519247919,2.031214208,10739.966980744211,27.1496,78.3949,0.22494107391252813
gangtok,2021,car,0.1081139985866562,0.1074356827249748,0.1995615219396334,0.1969949123903575,11.677116541718286,11.178564627356865,0.0775998262492955,0.0772694350900274,0.1780404304084964,0.176775017341265,2.083479623351657,2.0395079855998506,4.286880254225202,4.232235862450903,1.2610917659681196,1.250630169081527,0.6479733175074295,0.6432813856671308,3.417922654156199,3.397348554682768,11433.549893829471,11023.311668058725,15.816765502410847,6259717.026795217,16.444202598278025,3762.724652575568,133226,24.48571279722865,1.95593728,410.2382257707468,27.3389,88.6065,0.08582070987517054
gangtok,2021,truck,4.864407324081015,4.705323996497197,1.4330644340056238,1.4330644340056238,117.62896866533993,112.84569139735817,1.8090480231460904,1.8090480231460904,0.5192154326225481,0.519215432622548,465.5600265580257,445.5351237008555,25.383155391274485,24.96679407881066,14.698267384907588,14.397189785477426,10.457905517823756,10.200721918111944,15.332628758928774,14.668629055659178,77494.66210509361,73770.87893173374,18.25032093970791,5882782.500676443,18.91676619290006,7548.218670468931,133226,24.48571279722865,1.95593728,3723.783173359872,27.3389,88.6065,0.5816782167526879
gangtok,2022,car,0.1493004801525964,0.1484363050331247,0.2745574712121511,0.2713021264922537,15.758999246799414,15.1482809782856,0.1072779548572927,0.10685890509722,0.2457401516287625,0.2441351721148109,2.852518617087511,2.7971362094499588,5.8990053790265815,5.829279149632317,1.7395932172899178,1.7262488254933903,0.8943537356209051,0.8883702946794687,4.719874951550124,4.694118076301416,15494.187093385475,14993.43414887862,16.17720840310778,8405809.065912012,17.01638343834605,4968.118316305022,133226,24.48571279722865,1.95593728,500.7529445068558,27.3389,88.6065,0.1163000247202909
gangtok,2022,truck,6.600962800991787,6.375289810048542,1.9892075339226083,1.9892075339226083,158.7268582790336,151.9467650578174,2.5111026911828875,2.5111026911828875,0.7207123600260991,0.7207123600260991,627.180300550138,598.7951902905019,34.845257748449725,34.24620928166905,20.11739050414636,19.68885816004036,14.272404986578888,13.907015721830891,20.651472015751967,19.709825641967345,103848.2018027858,98727.09776718308,19.10414969957312,5814773.890080862,19.95223729889686,9992.49935361762,133226,24.48571279722865,1.95593728,5121.104035602722,27.3389,88.6065,0.7794890021676384
gangtok,2023,car,0.1662368916129809,0.1652461124062049,0.3058771423127405,0.3021272506058303,17.621285735334105,16.891421259566116,0.1194299688796663,0.1189472577214671,0.2736412952740806,0.2717924897290513,3.18047442566677,3.116204218810748,6.571474925087981,6.491666228677739,1.9372269392616737,1.9219473573099768,0.9958790416421016,0.9890261921534385,5.255603131835748,5.225520844143131,17312.554348659054,16711.004519873415,16.363820106188772,7417860.919557958,16.99156040809098,5623.627161660761,133226,24.48571279722865,1.95593728,601.549828785639,27.3389,88.6065,0.12994876637187228
gangtok,2023,truck,6.416520776384687,6.130754859678604,1.91423526173948,1.91423526173948,154.68428656976735,146.10006210497983,2.4164604423312013,2.4164604423312013,0.6935490589123781,0.6935490589123781,611.6622784496158,575.7239481685145,33.69247367075482,32.931889530118895,19.479612704851466,18.93662620801787,13.837990033279292,13.375170939916186,20.141973409254867,18.94965273663613,101579.35034794568,95108.5319195563,18.66827676377412,6105530.469479317,19.699965307572487,9781.945058965825,133226,24.48571279722865,1.95593728,6470.818428389379,27.3389,88.6065,0.7624589070297516
gaya,2021,car,0.1096800935411179,0.1087135713847814,0.2054553435140135,0.2018109528346633,13.099643449838815,12.410696252559235,0.0784177904365261,0.0779486600767033,0.1810372011385876,0.1792404106649268,2.188478952688929,2.1263835239944457,4.40643417816744,4.328476414147795,1.284548740788353,1.2696278664207732,0.6586075902940361,0.6519169391572107,3.4720716187253164,3.44315453810177,12606.702035853135,12024.57148461326,12.42959058924449,16880725.498496816,13.050116381924186,4920.689500788574,668150,60.2707532562065,1.025866624,582.1305512398758,24.7969,85.0002,0.01886807159448198
gaya,2021,truck,2.8726133663382303,2.7476888298985984,0.7943442255190633,0.7943442255190633,70.5294133892901,66.77363300028685,1.0027510395022017,1.0027510395022017,0.2877998859767143,0.2877998859767143,280.3606255671835,264.6372255042405,14.488289052725724,14.160675992934706,8.473551897108536,8.237011322596686,6.078960754535676,5.876957282150904,9.23612750169958,8.714726335085071,47825.83986286567,44829.38517032357,14.365797536275576,20513537.62791058,15.520205828472424,4908.603673834817,668150,60.2707532562065,1.025866624,2996.454692542102,24.7969,85.0002,0.0715794954169957
gaya,2022,car,0.1352123974402298,0.1336708758189557,0.251344375044948,0.2455999305746622,15.456188371345425,14.47192033000622,0.0968913782689104,0.0961519149296485,0.222943457223133,0.2201112792244441,2.6513759129654115,2.555327084984294,5.392663444610263,5.267815431776203,1.5799654930421707,1.5560915196859806,0.8110428580721175,0.8003441071700023,4.280069956292105,4.236080240262529,14971.806784396382,14135.7830740646,13.324299975365902,20085973.62458484,14.749358511855146,5398.135324310174,668150,60.2707532562065,1.025866624,836.0237103317813,24.7969,85.0002,0.022407852704327443
gaya,2022,truck,3.5265943749202497,3.3745990694770884,0.9815926083813236,0.9815926083813236,86.44916429635808,81.87992398510441,1.2391265358275432,1.2391265358275432,0.3556420902828742,0.3556420902828742,343.494961172244,324.3659993396884,17.857315656605113,17.458075655502785,10.429589050776018,10.14168305826827,7.475422055807552,7.229603329452661,11.316115114017617,10.68174997560132,58301.56023669397,54710.46047514856,14.680884131704032,21203026.01731381,15.860394631506551,5849.712820545918,668150,60.2707532562065,1.025866624,3591.0997615454107,24.7969,85.0002,0.08725819088033222
gaya,2023,car,0.147007396191418,0.1452187416625997,0.2723730427509034,0.2657591996742481,16.540230519446002,15.484912440057997,0.1054549980196343,0.1046036198729544,0.242297523941898,0.2390367071744321,2.8619703931658136,2.7527862063786683,5.843604582152127,5.698353559662461,1.7159930277160986,1.6882337556577376,0.8813483601280658,0.8689134161789214,4.654636899488337,4.6052083735797495,16055.169996071156,15144.16507444506,14.070371498538824,20096831.463837087,15.601383491129177,5664.072371382565,668150,60.2707532562065,1.025866624,911.004921626096,24.7969,85.0002,0.024029289824247783
gaya,2023,truck,3.1597208374503016,3.033315141762194,0.8575452547317591,0.8575452547317591,77.90398748611999,74.09892836652938,1.0825337026155732,1.0825337026155732,0.3106983327919336,0.3106983327919336,310.0475151287825,294.1183917000742,15.79041185367776,15.466325987547814,9.257896168921295,9.019810794140549,6.657029516614143,6.453118489681174,10.215512020003723,9.687670816351105,53128.10098092452,49989.52220469114,12.975826646280108,18016643.2655737,14.28439242443988,5638.426227458376,668150,60.2707532562065,1.025866624,3138.5787762333857,24.7969,85.0002,0.07951523008444888
guntur,2021,car,0.461665204962191,0.4592602312311056,0.8656066738926464,0.8565363019130783,55.26086472458354,53.54300116337628,0.3299550050996417,0.3287874061112532,0.7620734904290843,0.7576015335508627,9.228574412150197,9.073970650028032,18.56744917316372,18.37348472053818,5.408791667006845,5.371666799888663,2.7726829964533213,2.7560356756586453,14.61084924543094,14.538829114510015,53188.04184427446,51738.23990288958,12.51524834896756,38092556.73623301,12.909879358945414,20792.44355001671,782423,60.53239960425339,6.7943296,1449.8019413848815,16.3067,80.4365,0.06797862772985261
guntur,2021,truck,17.081801654624716,16.731221376519564,4.716386357885548,4.716386357885548,419.4722695828439,408.9155722066814,5.953793294051255,5.953793294051255,1.7088000547050195,1.7088000547050195,1667.5969031042664,1623.403820723837,86.19769490812514,85.30438948384763,50.378272980630825,49.71889453325711,36.14226583783707,35.57709198547645,54.94300918941471,53.47887371043909,282859.5911176647,274139.56921339803,14.55659363191715,39226783.42173556,15.032556337061989,28665.87513828929,782423,60.53239960425339,6.7943296,8720.021904266672,16.3067,80.4365,0.3615174798257013
guntur,2022,car,0.5206241332960303,0.5175228318631951,0.971614169976924,0.960001497848156,60.66408249249235,58.59006020221492,0.3725997042570587,0.3711048433780805,0.8588331348782593,0.8531077501732264,10.29767877743738,10.101995769715504,20.846795470870305,20.596040054762582,6.091161091480576,6.043192984080755,3.1247381246971675,3.10323661435536,16.475426227343746,16.385180511480918,58621.42924001894,56872.677369429526,13.252179811093727,40128642.62808309,13.869905223933278,21835.38935180886,782423,60.53239960425339,6.7943296,1748.7518705894108,16.3067,80.4365,0.07492293713249602
guntur,2022,truck,18.68093967639941,18.28926574433064,5.179112587530497,5.179112587530497,458.3038631619255,446.51157274730775,6.537921928558801,6.537921928558801,1.876450994753372,1.876450994753372,1821.4822300640783,1772.1164116063374,94.47688468517742,93.47602590190012,55.17956737146637,54.44241583232174,39.565622434605785,38.934014071949065,60.01227489022931,58.37661817374738,308365.1237156881,298710.0192323837,14.589816945222465,39848707.42592277,15.179302673649373,31016.88083747317,782423,60.53239960425339,6.7943296,9655.104483304429,16.3067,80.4365,0.3941156174034865
guntur,2023,car,0.5440671099735663,0.5407069310962422,1.0138743925724918,1.0013253550299974,62.89551642815642,60.70389347053471,0.3895514419208928,0.3879360458188509,0.897331938819832,0.8911448987646241,10.72606895987863,10.51550006479836,21.754421838120454,21.4824867529346,6.362588169919893,6.310578931011906,3.2647422452688093,3.24143248240758,17.21785335480924,17.121107297305475,60849.8911374836,59000.76741406511,13.255652237451686,41500438.92812982,14.140292295874744,22609.77087206102,782423,60.53239960425339,6.7943296,1849.1237234184955,16.3067,80.4365,0.07777109202756514
guntur,2023,truck,17.99879752492415,17.570667175600423,4.978667878757345,4.978667878757345,441.8065519947268,428.93280885085807,6.284887874016951,6.284887874016951,1.80382761250136,1.80382761250136,1756.1768837575612,1702.2818327494526,90.90903792227984,89.78980491276123,53.11819642850061,52.30814603714875,38.09918265531452,37.40712659434788,57.86082011083346,56.0737969915018,297715.16683521925,287511.9158918346,14.531414904458272,37847408.61153344,15.136148443937868,30231.04285686769,782423,60.53239960425339,6.7943296,10203.250943384655,16.3067,80.4365,0.38050410945897456
gurgaon,2021,car,1.2352340162227773,1.2249755494475154,2.272321220371825,2.234165966833033,132.1006189663553,125.67288595185276,0.8877366692229454,0.8828250696177743,2.033623379614641,2.0148117312183613,23.64052177955073,23.00453078420992,48.79076528891593,47.95938411476602,14.390683516317283,14.231726158239782,7.398830425569708,7.327603122579635,39.08377145926675,38.79330577511856,129631.50757833802,124268.05365927196,14.212325091162937,201132491.66918376,16.487996765848948,44565.97698995779,1178886,269.06123345746147,24.97335296,5363.453919066058,28.4595,77.0266,0.10996102047045941
gurgaon,2021,truck,60.35646590565489,58.36765895443245,17.341206028063315,17.341206028063315,1468.5255901948306,1408.6938640911258,21.89090297660257,21.89090297660257,6.28291483369707,6.28291483369707,5822.518255241177,5572.040331002921,310.7179712039195,305.56392535735245,180.62789999600827,176.87262426353436,128.94026357289934,125.72840492208742,191.7818861400007,183.479000633646,979504.3864879112,931898.6182251192,14.775785824666762,239597794.3028869,16.910848267417702,100012.48787421786,1178886,269.06123345746147,24.97335296,47605.76826279203,28.4595,77.0266,0.8308728634387983
gurgaon,2022,car,1.4269988997032013,1.4079618124363456,2.6003818014561566,2.529627143206738,144.5654903962547,132.72432039822257,1.02848608652801,1.0193780733636228,2.3465322093541894,2.3116481074300914,26.72908831702123,25.55112296374305,55.844826146336,54.3016065163752,16.576970566435733,16.281928326580896,8.535724579888749,8.403523874749585,45.16655231009711,44.62914168257808,143318.29274268955,133484.8129557351,14.681519429420252,418061993.6915376,18.28333078020981,47801.57959936861,1178886,269.06123345746147,24.97335296,9833.479786954442,28.4595,77.0266,0.12157095151073942
gurgaon,2022,truck,61.69740342650822,58.79231390470497,17.73939968181322,17.73939968181322,1500.9298952379052,1413.5921741038203,22.39356805226292,22.39356805226292,6.427184892525771,6.427184892525771,5950.701140109957,5585.065581106132,317.6785377202809,310.0568036583637,184.68079006214992,179.1795576590267,131.82458571467993,127.12683573058928,195.99984099308392,183.87489493951023,1002160.5674681736,934319.0114427976,13.678525857893426,326773493.9191265,16.849077257765902,103100.69926806404,1178886,269.06123345746147,24.97335296,67841.55602537596,28.4595,77.0266,0.8500911601869676
gurgaon,2023,car,1.5165564132229183,1.4917258628033214,2.7538267936336216,2.661871487227255,151.1435593365924,136.2572531472481,1.094314561643717,1.0824774591545487,2.492882894960684,2.447546257621084,28.18724214014707,26.66536027018385,59.1298213405845,57.11446550858434,17.596926942385508,17.21172332465758,9.06634323281174,8.893775374432819,48.02316646475169,47.3325953898026,150309.6703985519,137859.6497145316,14.70047061326649,611411481.0464151,19.000335160232247,50713.08254358556,1178886,269.06123345746147,24.97335296,12450.020684020305,28.4595,77.0266,0.12750144661871624
gurgaon,2023,truck,59.06151010871371,56.57149298723055,16.957181707955623,16.957181707955623,1437.228949494643,1362.3668091337968,21.40612474846039,21.40612474846039,6.14377848450657,6.14377848450657,5698.705699882635,5385.29898525618,303.99004172596324,297.4620103244896,176.7141597014226,171.9997339871953,126.15508234180746,122.12884681627294,187.70715051093973,177.31442380292347,957716.6091525232,899496.3698838304,14.46559642461567,243695864.5540483,16.951984024346952,96243.42905913024,1178886,269.06123345746147,24.97335296,58220.23926869279,28.4595,77.0266,0.8123911974122376
guwahati,2021,car,0.4083195410372902,0.4045172816100391,0.7632190365905983,0.7488441072570373,47.75232740504041,44.97800422806907,0.2920450459407619,0.2901946088268454,0.6736484290388667,0.6665611712889115,8.101219345680008,7.855267984045902,16.379549924092604,16.073153382418973,4.780019020922708,4.721363626251033,2.45140268257772,2.42509742765144,12.915717001287394,12.80076732477474,46137.08397934081,43837.61477770207,12.99766177299072,82282417.25524998,13.941430102196891,17417.002165808884,1230661,220.31695695343623,10.311525376,2299.4692016387417,26.1445,91.7362,0.037489677481727955
guwahati,2021,truck,10.59736162456496,10.214720261675549,2.9039423233653667,2.9039423233653667,260.71223149983047,249.20309895970544,3.665830366559613,3.665830366559613,1.0521311072682435,1.0521311072682435,1036.9619416195717,988.7801343124752,53.22576389753994,52.23048909560169,31.160156284223014,30.437030537195824,22.37868986340608,21.760496438362413,34.16446853258872,32.56714171359337,177208.45479975909,168015.15442664464,13.920756919715227,100443299.21070889,15.268728297115988,19074.55709830941,1230661,220.31695695343623,10.311525376,9193.300373114442,26.1445,91.7362,0.14399453204396587
guwahati,2022,car,0.5139497542672875,0.5093558551307615,0.9560470109807452,0.9388035923512354,58.55126744698223,55.40872200486087,0.3681334464476174,0.3659137581929872,0.847379908204302,0.838878401902466,10.087602365108634,9.795905967498138,20.52078854864604,20.14966364211861,6.007779141362497,5.936771824297551,3.083410029908076,3.051577273517015,16.25854544726356,16.12355789716753,56799.653189310266,54180.597950356925,13.876735038857564,93923409.76620336,14.868613178479226,20585.58375871012,1230661,220.31695695343623,10.311525376,2619.0552389533404,26.1445,91.7362,0.046153776864067575
guwahati,2022,truck,14.35937519397832,13.746799898901598,3.976414206957603,3.976414206957603,352.39803859714925,333.98030071567683,5.019679568907962,5.019679568907962,1.440699785550491,1.440699785550491,1400.6779391003654,1323.5730615111877,72.54229775350804,70.93743937191444,42.39050001350288,41.23088260389066,30.40187380731034,29.411443198304493,46.14654418531774,43.589764722060416,237959.4480982732,223536.02060041745,13.79329049090477,126167022.82318483,15.907863535245223,24546.35337427939,1230661,220.31695695343623,10.311525376,14423.427497855737,26.1445,91.7362,0.1933590550917541
guwahati,2023,car,0.5827858907852509,0.5771384755932274,1.0826119054967505,1.061539311434258,65.93534237089469,62.28293306265677,0.4176202304493633,0.4149076251046751,0.9607128736120368,0.950323472585043,11.404143563457078,11.051052177302076,23.23746733966281,22.780290405088884,6.809507063201184,6.722075011551294,3.4956667447314467,3.4564827762601444,18.437642453882702,18.275619552098288,64008.42885753264,60946.42637818162,14.240103809788618,94126731.94834176,15.157974999959018,22705.97359560463,1230661,220.31695695343623,10.311525376,3062.002479351024,26.1445,91.7362,0.05201142220118509
guwahati,2023,truck,13.55588388647944,13.079664043049858,3.726985030288047,3.726985030288047,333.23030337185406,318.9003526959331,4.704809317255866,4.704809317255866,1.350328777241271,1.350328777241271,1325.1121041503884,1265.1219808914225,68.22508434601644,66.99601010320387,39.91185871607305,39.01351830287733,28.650638528638325,27.88189189817691,43.65848069186114,41.67017840914012,225747.051259409,214173.94076820143,13.491019209210524,109971030.77767313,15.425588563442451,23760.63090786841,1230661,220.31695695343623,10.311525376,11573.110491207568,26.1445,91.7362,0.1834356100172257
gwalior,2021,car,0.6774790240025947,0.6727086154500561,1.2597862710451595,1.242340373426802,78.51561130641922,76.02668326794733,0.4855912030754881,0.4833454503702399,1.1173633171720525,1.1087619828467448,13.30878874375229,13.026085616762192,27.00925869589724,26.6204133947481,7.915117534764144,7.840865223934704,4.063312249575903,4.030068969374421,21.46686963393395,21.341099079091,75741.10569215455,73343.32300862967,12.169420648940092,96928887.8040227,12.864590674130492,28978.67664662916,1582286,521.7241689089307,9.632442368,2397.782683524885,26.2183,78.1828,0.047868151327986566
gwalior,2021,truck,16.360070680051592,16.006653169272866,4.537586588462006,4.537586588462006,401.45365020997576,390.8224322806509,5.728083017709718,5.728083017709718,1.6440188784849334,1.6440188784849334,1595.5042061767904,1550.9978309490236,82.55889512218754,81.6413251729489,48.29799967045311,47.63038947246884,34.64058061154899,34.06971236446937,52.55674956820962,51.08135808185811,273853.1531945917,265166.4665787635,12.787915795546878,101100645.5223425,13.902307223489531,31187.37181409393,1582286,521.7241689089307,9.632442368,8686.686615828192,26.2183,78.1828,0.17307437036957396
gwalior,2022,car,0.8134833581024904,0.8073610197341479,1.5022448181639232,1.479415254200154,90.10763891897616,86.17356805637127,0.5841730323307479,0.581234258061127,1.3402746715216634,1.329019033293754,15.723161225695478,15.34104135354656,32.22757629791199,31.73183883927141,9.485608445038723,9.390806727304602,4.874561353610599,4.832076013282918,25.764671484341605,25.58949729072437,87628.1586636287,84248.7374080582,13.58246587985398,114588278.7428257,14.558423899858283,31285.292177487365,1582286,521.7241689089307,9.632442368,3379.4212555705017,26.2183,78.1828,0.055380733106169616
gwalior,2022,truck,20.02038718451426,19.52061293574873,5.487478285760102,5.487478285760102,492.5707568199932,477.522605869679,6.927191485147451,6.927191485147451,1.988175370582526,1.988175370582526,1959.1342987424089,1896.1386905737943,100.4647373840521,99.18958004850788,58.85551026351454,57.915236824011615,42.27338801352085,41.46758568317543,64.54172398143307,62.45456571257981,336451.3269918044,323827.9675114869,12.393213288222318,97442477.5157738,13.21630434045891,37201.272237959696,1582286,521.7241689089307,9.632442368,12623.359480317507,26.2183,78.1828,0.2126362282114639
gwalior,2023,car,0.9217510233669388,0.9142121748927406,1.6889709634690622,1.6611742917950074,98.01907364798662,93.70484089430656,0.6635289701230928,0.6599507965046015,1.5172165995554934,1.5035120329330356,17.508160004854616,17.05145768468568,36.23389597275752,35.621092031486434,10.722009081965572,10.604919637745772,5.516902890402581,5.464459528289428,29.20700144610674,29.001156940428054,95992.85012333616,92243.941521332,14.976087603034262,113199924.16912591,16.244904704443805,33331.52919708342,1582286,521.7241689089307,9.632442368,3748.9086020041577,26.2183,78.1828,0.060667192987447376
gwalior,2023,truck,18.97768952045235,18.548190884230856,5.176304952855426,5.176304952855426,467.4972565485037,454.5629295349896,6.534377673438007,6.534377673438007,1.875433756994991,1.875433756994991,1859.996285485389,1805.8499772094835,94.89367036261424,93.80120189951144,55.67347376931048,54.865991612560514,40.01824350214944,39.32597134834339,61.272290022257536,59.47849911374036,321744.1865726053,310626.9562453245,12.037939950426242,82119981.15169552,12.818073144299689,38024.06373612272,1582286,521.7241689089307,9.632442368,11117.230327280762,26.2183,78.1828,0.20334135963574554
haldia,2021,car,0.082518411714204,0.0821903511142353,0.1543114104965395,0.1530831013910462,9.854208527925625,9.634979814353253,0.0590447915998652,0.0588866754308445,0.1361980143172068,0.1355924222460914,1.6415688722963555,1.6208735080338534,3.307861623949416,3.281335581136476,0.9657358457995672,0.960661593202142,0.4953265111978717,0.4930520073678853,2.6143827352720748,2.604839462706148,9493.739652057551,9305.349481731091,11.968230434262171,45533960.15321339,13.08569645073584,4084.245780490317,382411,372.60037240816047,1.653040128,188.3901703264601,22.0667,88.0698,0.024826010894188587
haldia,2021,truck,2.9900173747977927,2.9465307915927665,0.8087067835010181,0.8087067835010181,73.80077136122058,72.49384129283685,1.0208818063456375,1.0208818063456375,0.2930036029759025,0.2930036029759025,293.78305598320577,288.3115968891026,14.878272931293267,14.763499969005608,8.74329621872861,8.660831712241453,6.291858903028866,6.2214929143064985,9.677876292690062,9.496400494460154,51111.639529698645,50047.96656897857,11.304747575903438,48135039.23486586,13.029735081568758,6311.076619038805,382411,372.60037240816047,1.653040128,1063.672960720076,22.0667,88.0698,0.1336563004978901
haldia,2022,car,0.1060996518056768,0.1056582495157548,0.1968717860596748,0.1952305541511778,12.054447422321775,11.778742820423744,0.0760793645732229,0.0758680942173446,0.1749126180722031,0.174103443063891,2.072769506230028,2.045426681870951,4.223196485998689,4.187419855702736,1.2389994988811872,1.232159286937166,0.6362201648223174,0.633155179399378,3.359724675104464,3.347242644609077,11691.467588824456,11453.219120890091,13.407598472861077,57247163.64358996,14.820278289740427,4437.016644385228,382411,372.60037240816047,1.653040128,238.2484679343652,22.0667,88.0698,0.03057304206423052
haldia,2022,truck,3.8053643751958286,3.75483360639975,1.0300630742594974,1.0300630742594974,93.90413497604308,92.38593620184947,1.3003138756269037,1.3003138756269037,0.3732034876026082,0.3732034876026082,373.7903067766497,367.4343187419588,18.950183183441617,18.81614021208567,11.131947639322451,11.036009777523455,8.009575488599342,7.927766620268096,12.31379500765826,12.102946430308675,64849.43439618957,63629.78690183864,11.884978404752331,49890048.8419061,13.309062193104127,7638.209123549517,382411,372.60037240816047,1.653040128,1219.647494350931,22.0667,88.0698,0.16958046289513004
haldia,2023,car,0.1105437934842728,0.1100761501192561,0.2050005507661965,0.2032698817677458,12.553978668848291,12.275573066716548,0.0792859943476155,0.079063211050924,0.1822349532940222,0.1813816832022353,2.157318145733064,2.128706929106678,4.396923968295745,4.358959259247198,1.2905954603497916,1.2833394677257357,0.6627919789146904,0.6595414687178566,3.5012967175700385,3.4883272700734445,12175.2272595078,11931.708134112812,13.582945170593277,55223207.71160228,14.989361099740476,4683.431855673436,382411,372.60037240816047,1.653040128,243.519125394987,22.0667,88.0698,0.031838067575220896
haldia,2023,truck,3.431405015955707,3.383685901839056,0.9142262937542146,0.9142262937542146,84.97606054642007,83.53837274707175,1.154085769054644,1.154085769054644,0.3312345135101164,0.3312345135101164,338.5865467526296,332.56810493664017,16.946265073033416,16.82586955291852,9.979847278207076,9.89029956505939,7.195183417708505,7.118333667785019,11.154820768450632,10.95548880892149,59151.21561516144,57881.2769923832,10.976042222051596,46502625.89600177,12.192476957864203,7495.607640044929,382411,372.60037240816047,1.653040128,1269.938622778238,22.0667,88.0698,0.1546796917849158
hubli dharwad,2021,car,0.80523565507637,0.8016891662188224,1.5026841136476168,1.4894890310987865,94.85543966303533,92.6260451167453,0.5764927721425979,0.5747942128034196,1.328620095139483,1.3221145361286877,15.940970635085089,15.720911150877352,32.21914483254285,31.931757630305484,9.418494030507492,9.363545182654413,4.83222293248292,4.807600456085077,25.506988717646244,25.40643615920471,91374.02658745318,89399.86562414563,12.249510758710477,75558571.69864564,13.075681737626512,35658.2384585007,1119578,228.02313793477447,13.648089088,1974.1609633075425,15.3647,75.124,0.08161470356460486
hubli dharwad,2021,truck,30.449688149862617,29.97340109725911,8.402456753511677,8.402456753511677,748.1293876232475,733.8341365967246,10.606953475932237,10.606953475932237,3.0443049976283856,3.0443049976283856,2974.299282714225,2914.4499447795183,153.16061301693688,151.87405003310022,89.70803003427434,88.79982102424144,64.3880259277815,63.61540094200677,97.97296808088328,95.98638098866336,511662.72679935145,500360.91070178215,12.975481391432238,80787874.89511149,14.392882230018705,55892.69784085199,1119578,228.02313793477447,13.648089088,11301.816097569304,15.3647,75.124,0.4570139166715954
hubli dharwad,2022,car,0.9950180854945164,0.9898868283267296,1.8489415283952075,1.8300148419129545,114.47866445182945,111.53026011068349,0.7132725608218817,0.7108361910632871,1.6408154495808869,1.6314840433290898,19.509607647675,19.19844494689537,39.64960232417132,39.23255563768268,11.623365249207756,11.543677229628448,5.9674557655216605,5.931763502692652,31.51971580494737,31.379386990115435,110583.30948376184,107925.2615225515,12.9467890777877,90737175.97939251,14.181375767319604,40574.44932746328,1119578,228.02313793477447,13.648089088,2658.047961210337,15.3647,75.124,0.09877231375014679
hubli dharwad,2022,truck,41.105334525533976,40.372693646323896,11.28251098024378,11.28251098024378,1011.147960866921,989.174017702436,14.242628384742934,14.242628384742934,4.087781177641684,4.087781177641684,4021.35541784918,3929.3561211076926,206.2085280930785,204.20530700593747,120.86663615857005,119.4654873707855,86.80984551726166,85.61977675659858,132.46773553477402,129.41274217365913,692315.5180150582,675157.7462395603,12.76389180879542,80255892.29705793,14.14729471275734,75173.69923561164,1119578,228.02313793477447,13.648089088,17157.77177549794,15.3647,75.124,0.618371849049426
hubli dharwad,2023,car,1.1242453380581678,1.1181123460301827,2.0822350334973767,2.059724521690019,127.3684469338042,124.031421115707,0.8067646776838346,0.8038669739431742,1.8532088804310765,1.8421105441846723,21.886213532954542,21.519182588921883,44.64983689843378,44.15053785048877,13.11915649915815,13.023786854785268,6.739064650084354,6.696359213361146,35.62333704107315,35.459090726084135,123294.56580797152,120257.19384167064,13.4577461395431,92187018.0711343,14.966172517103365,44694.26345030359,1119578,228.02313793477447,13.648089088,3037.371966300881,15.3647,75.124,0.11012592763342216
hubli dharwad,2023,truck,41.71396849477927,40.927671904699785,11.475139556428934,11.475139556428934,1025.584761324182,1001.9859676255492,14.485795639948034,14.485795639948034,4.157572686764467,4.157572686764467,4078.181990739786,3979.3817641368087,209.52505188340865,207.39941824235908,122.76064478493196,121.2610108830299,88.14396297340497,86.86833630789145,134.33913538540853,131.0595604315667,701590.6395728632,682999.0415748912,12.97866078843601,78639713.37366168,14.198766531410753,77081.07650092385,1119578,228.02313793477447,13.648089088,18591.597997972043,15.3647,75.124,0.6266563290568975
imphal,2021,car,0.1245342266919963,0.1234887427732482,0.2310871948401072,0.2271567303568489,14.07445643611464,13.348852480712631,0.0892827509519205,0.0887767952573926,0.2052826918626185,0.2033448586932504,2.4319666427043583,2.365310258046521,4.958796444866922,4.874382058762264,1.4544655261057178,1.4383125668979635,0.7468168124246372,0.7395748057459506,3.941641721823257,3.910727300443618,13674.141209780111,13060.720436483722,14.717966905420734,14684068.00034006,15.116829627964178,5042.262073666608,258332,42.52805498563327,1.230867712,613.4207732963896,24.817,93.9368,0.05293243272138222
