city,population_2020,state,population_state,GDP_2020(billion USD),urban_area_km2,oe,vkt_public_transport,rho_r,rho_i,rho_ratio,road_length_km,year,BC_TOTAL,BC_TOTAL_ff,CH4_TOTAL,CH4_TOTAL_ff,CO_TOTAL,CO_TOTAL_ff,N2O_TOTAL,N2O_TOTAL_ff,NH3_TOTAL,NH3_TOTAL_ff,NOX_TOTAL,NOX_TOTAL_ff,PB_TOTAL,PB_TOTAL_ff,PM_10_TOTAL,PM_10_TOTAL_ff,PM_2.5_TOTAL,PM_2.5_TOTAL_ff,VOC_TOTAL,VOC_TOTAL_ff,aadt,co2,co2_ff,mean_speed,vkt,weighted_speed,co2_congestion,consumption,gini_bc,gini_co2_total_congestion,co2_pc,lat,lon
faridabad,1947869,HARYANA,29257842,48.418643968,194.8684609006148,2.896506135331751,92028345.09359376,18.009950009442036,159.76418069970902,0.1127283345401015,3509.5712392369824,2022,7.10444731900204,6.8955616940955125,5.186557493213044,5.112760596460882,348.221614987765,330.3173546994633,3.2668245476215887,3.2573249171557013,3.8733790385195777,3.8369950246372744,531.0166044068176,506.00903865425886,106.42680088672256,104.31608905263901,38.799559886098834,38.132996924106294,22.97825955040853,22.534360063709713,80.71725476403932,79.36995497559123,427.9511064567581,302195.72424566455,287288.79625388625,25.253398030637378,706236727.4308968,30.83337826681992,14906.927991778286,87722.80542420027,1.8297329255749628,1.4560840230341852,0.15514170832107527,28.4089,77.3178
faridabad,1947869,HARYANA,29257842,48.418643968,194.8684609006148,2.896506135331751,92028345.09359376,18.009950009442036,159.76418069970902,0.1127283345401015,3509.5712392369824,2023,10.23544390910393,9.967522515592849,6.282939015540795,6.19228887986868,434.94405330039507,413.97282516962207,4.405125111622297,4.393456019445432,4.443931749487881,4.3992385992351855,824.4147167220996,792.3081885841257,127.48798632839677,124.84617202345152,49.41578283832955,48.572322223968015,30.225633344476712,29.6608002050082,95.76622864281694,94.08599761463563,488.37525883620015,366117.00692765403,348291.7279278012,25.448608087887084,804682324.3358783,30.965016287018305,17825.27899985283,98046.59711368362,1.8297329255749628,1.44244843447474,0.1879577152917645,28.4089,77.3178
firozabad,797577,UTTAR PRADESH,232192037,2.031214208,34.418353442508,3.2454030791909214,80797246.00342402,22.252916134782023,232.14358622199632,0.095858414599927,765.9087326534168,2021,1.113132893544495,1.0830650115460436,0.7334243480416945,0.7253765513329203,53.66111917906201,51.36266974268227,0.4760857560277834,0.4750497897722553,0.5305595017190019,0.5265917041548662,88.50630318813151,84.84643399454299,15.091337041299264,14.848375375000556,5.63213810335801,5.546716697121793,3.3969703186549123,3.337189561391951,11.367301169504785,11.187790440547957,282.60284203671284,45912.65538483004,43870.76045622056,22.68360987521679,94872668.2188612,24.22202304050484,2041.8949286094794,14227.981564263991,1.683052973218703,1.0458655333154634,0.057565169738884196,27.1496,78.3949
firozabad,797577,UTTAR PRADESH,232192037,2.031214208,34.418353442508,3.2454030791909214,80797246.00342402,22.252916134782023,232.14358622199632,0.095858414599927,765.9087326534168,2022,0.9053600408065862,0.8765942962050703,0.7385596323906982,0.7277022659523255,51.94442151748534,49.118641927121956,0.4229176765624752,0.4215200436871573,0.566616925627807,0.5612639285696016,64.93736914581088,61.48677189681493,15.365432453465623,15.068140578826966,5.3533337256353555,5.260350781523654,3.105641081404043,3.0440374801301866,11.68512340023231,11.490940045639077,308.5440198648753,45699.93127500527,43238.32398735282,24.15850891660402,102322404.15072201,25.38077746513416,2461.6072876524486,14837.542544712353,1.683052973218703,1.0996039802900424,0.05729845679477376,27.1496,78.3949
firozabad,797577,UTTAR PRADESH,232192037,2.031214208,34.418353442508,3.2454030791909214,80797246.00342402,22.252916134782023,232.14358622199632,0.095858414599927,765.9087326534168,2023,1.3212219561718268,1.2798211489288298,0.9126114820765558,0.897270646295615,65.02379638813832,61.1965283844582,0.5783555596155727,0.5763807845590251,0.6711507803448158,0.6635873026569341,102.64624367427963,97.68438772471724,18.819623783825943,18.393549590011055,6.922852473716658,6.789365049399499,4.138679681167786,4.050153993940102,14.226952374036982,13.952503659683082,363.15373365135366,55933.71153062062,52540.6814055427,24.522809429029515,120801470.49008077,26.23127790016638,3393.0301250779157,16426.43256773966,1.683052973218703,1.0426977088157865,0.070129544270485,27.1496,78.3949
gangtok,133226,SIKKIM,664828,1.95593728,19.244517145643105,3.5373816955992528,39562539.44022813,9.212518069093738,34.50333385736973,0.2670037077337671,177.29046193522134,2021,0.5965954092155437,0.5799420231986583,0.3434691533544027,0.3409025438051268,23.48936019574282,22.5104739114108,0.259263546280954,0.2589331551216858,0.23017979087943818,0.2289143778122069,48.83479039037309,46.779927775841315,6.835844336727169,6.73938914505608,2.7370846069534576,2.696388944397583,1.698151088246493,1.6676329047771585,4.9576177548796005,4.870365129102543,499.63060894372074,19215.526060567652,18431.34734498758,34.06708644211876,40976416.402071215,35.35682446551903,784.1787155800748,4520.71308944697,1.6290528352206968,1.155607558983209,0.144232552659148,27.3389,88.6065
gangtok,133226,SIKKIM,664828,1.95593728,19.244517145643105,3.5373816955992528,39562539.44022813,9.212518069093738,34.50333385736973,0.2670037077337671,177.29046193522134,2022,0.5000770452206034,0.4872205594370266,0.38026438200582113,0.37700903728592383,24.193778204013086,23.22276434185924,0.2407184851408169,0.24029943538074422,0.2840389594957039,0.2824339799817523,36.181012980401135,34.61723978552026,7.750689775744295,7.649129983607487,2.808635620939873,2.7725189293716426,1.6527923675882643,1.6273920635216834,5.817298560147816,5.741502396622059,645.7357654386038,21012.702591063662,20239.813090553995,35.2813581026809,51904401.268601134,36.954627199827655,772.8895005096701,5499.121854028281,1.6290528352206968,1.2428144752368986,0.15772223583282288,27.3389,88.6065
gangtok,133226,SIKKIM,664828,1.95593728,19.244517145643105,3.5373816955992528,39562539.44022813,9.212518069093738,34.50333385736973,0.2670037077337671,177.29046193522134,2023,0.7619042710816916,0.7343848729117745,0.4835820920486651,0.4798322003417549,31.981152528739205,30.45438539031169,0.3437581849700449,0.3432754738118457,0.3380258059540408,0.3361770004090115,59.96315763069654,56.56261037167046,9.699261493338597,9.548845192323462,3.7455854340505037,3.679898574552673,2.280506575394426,2.2306886602386617,7.125450816608518,6.984681358205091,731.1020879490864,26742.509855479228,25540.25201208816,35.03209686996289,60890367.31081115,36.67351250610527,1202.2578433910694,6531.718288058408,1.6290528352206968,1.2119663590355347,0.20073041189767182,27.3389,88.6065
gaya,668150,BIHAR,125238091,1.025866624,49.47417061901927,3.2053400818225444,56498810.112427205,12.782029304953,106.52022932495736,0.1199962616111098,632.380298690549,2021,0.4608566206574302,0.44461809379187406,0.3025637987351455,0.2989194080557952,21.721853018254976,20.573762265815027,0.2010039455178615,0.2005348151580387,0.2162206914217255,0.21442390094806468,36.46252083405216,34.47824224863049,6.177625210352604,6.059616801883713,2.3204391124047765,2.276601190427321,1.4017595756151402,1.3703740321099946,4.601186736707547,4.5085284463995645,145.16262350782628,18453.403351899477,17504.9566911131,26.795388125520066,38578461.55809712,28.53695013946369,948.4466607863787,5520.765519151262,1.7418009020222176,1.085171078197311,0.027618653523758852,24.7969,85.0002
gaya,668150,BIHAR,125238091,1.025866624,49.47417061901927,3.2053400818225444,56498810.112427205,12.782029304953,106.52022932495736,0.1199962616111098,632.380298690549,2022,0.3633563658047737,0.35198189815398406,0.3148459885523089,0.3091015440820232,21.04879509261475,19.768931781109487,0.1770534879801807,0.1763140246409188,0.2459508091237697,0.2431186311250807,24.87290048419792,23.539352585098985,6.547896631394984,6.397220811759806,2.2546809781507315,2.2121816658233895,1.2946460944239988,1.268044732173168,5.0121369688586865,4.927108628965912,170.05390856450938,18743.476531514563,17675.13584245158,28.005184107069933,44934997.24485475,30.63496443796334,1068.340689062985,5776.56747578279,1.7418009020222176,1.2110777529483223,0.028052797323227664,24.7969,85.0002
gaya,668150,BIHAR,125238091,1.025866624,49.47417061901927,3.2053400818225444,56498810.112427205,12.782029304953,106.52022932495736,0.1199962616111098,632.380298690549,2023,0.5041018641268074,0.48802752520753767,0.3692881445027593,0.362674301426104,25.344515578960788,23.859170408043596,0.2277970707672921,0.2269456926206121,0.2774109600789577,0.2741501433114918,37.90185465678427,35.99244755535454,7.628151068834724,7.4462736239854035,2.7622701125327813,2.7076037260158117,1.6336896382214032,1.5982097787829699,5.809138520718408,5.700056252131461,191.45268379558678,22059.41908268031,20793.70905391673,27.04619814481893,50452219.47687182,29.889433106596165,1265.7100287635812,6301.296644433194,1.7418009020222176,1.1901450071871216,0.03301566876102718,24.7969,85.0002
ghaziabad,2459267,UTTAR PRADESH,232192037,15.608086528,179.3207504595865,3.5253392247259216,126472500.0,20.033992084087675,184.9758040549553,0.1083060143268018,3592.510495220017,2021,4.227697059160431,4.102286311523942,2.7894772989048224,2.756658102812741,189.7331623285334,180.24155166384514,1.8796019261334131,1.8753772195565324,2.0066850529919713,1.9905042359282055,330.55065825077514,315.29234834413774,56.75342343416416,55.748404572573165,21.430046998329743,21.0752343607493,12.935144644887604,12.686386369233478,42.45896490630027,41.71488110000032,218.23017136473578,161359.03460714952,153512.84337539977,27.744107475489955,362805755.66222745,30.822016640424074,7846.191231749726,43870.88085238518,1.8012550390571969,1.3292467131271315,0.06561265393596934,28.6692,77.4538
ghaziabad,2459267,UTTAR PRADESH,232192037,15.608086528,179.3207504595865,3.5253392247259216,126472500.0,20.033992084087675,184.9758040549553,0.1083060143268018,3592.510495220017,2022,3.0631164050302933,2.965870695719663,2.6636690863319075,2.6172272553191487,170.08925983161106,159.36972689143482,1.5166903371920721,1.5107120338731392,2.094663200309005,2.0717660284948214,206.778217586814,195.31708001420697,55.2669265975052,54.04115240294783,19.12276906991036,18.770217309476614,10.975631625414595,10.752425012506075,42.56186845156467,41.8488449146801,229.98390055515588,152324.213548778,143481.07858857376,26.935758684952237,386843736.034923,31.82820617384522,8843.134960204261,45750.41499605319,1.8012550390571969,1.5235258421827154,0.0619388677800247,28.6692,77.4538
ghaziabad,2459267,UTTAR PRADESH,232192037,15.608086528,179.3207504595865,3.5253392247259216,126472500.0,20.033992084087675,184.9758040549553,0.1083060143268018,3592.510495220017,2023,4.40317830587786,4.25316871416134,3.0971224895120306,3.0377645402109246,206.87533953937444,192.42300036311326,2.006469174920872,1.9988282224094531,2.2859058535903642,2.2566406602496536,334.1133055657603,316.23065087507644,63.303909145565505,61.66856140614351,23.40832241716203,22.908817359080906,13.960119143650914,13.63316894629449,47.856954615760834,46.83866033356197,249.25494147552277,178339.4505720222,166397.03912039084,26.729536441484775,416788241.2139319,31.372824258987443,11942.411451631364,50649.63450747377,1.8012550390571969,1.549152716905196,0.07251731941754279,28.6692,77.4538
guntur,782423,ANDHRA PRADESH,53387780,6.7943296,55.40883688759395,3.091456647320564,49775714.55049339,23.20710816862532,201.9533458661256,0.1149132145798132,1285.8788711481095,2021,2.080643631161517,2.0450113715516305,1.3126161824575833,1.303545810478015,95.01759346868701,92.29918759645864,0.8942434268955669,0.8930758279071784,0.9240300848909253,0.9195581280127032,167.28001794894323,162.93688370228674,26.73709141968775,26.45846129542209,10.183541939484098,10.083922523922904,6.198173459842307,6.12796011056163,19.818235933711044,19.607448019307935,311.3123789755857,79996.89871559158,77720.63082966322,27.07184198088471,164231245.6658905,27.92176345224771,2276.267885928355,23509.336905610096,1.7065960676777108,1.0261743455451489,0.1022425193477078,16.3067,80.4365
guntur,782423,ANDHRA PRADESH,53387780,6.7943296,55.40883688759395,3.091456647320564,49775714.55049339,23.20710816862532,201.9533458661256,0.1149132145798132,1285.8788711481095,2022,1.4575630606577692,1.434817428685626,1.231371563154363,1.219758891025595,83.65022437801872,80.98476203581667,0.7005079179245703,0.6990130570455924,0.9529461726978831,0.9472207879928501,101.65376880329208,98.98215268966953,25.585265404973214,25.284312109578455,8.858681653126714,8.773741852420597,5.109144288757118,5.055964582774652,19.48533030273802,19.31304853965169,330.29857416034974,74087.42256020258,71854.42078597574,27.841996756316192,173189213.01306427,29.063720433416385,2233.0017742268446,23391.035029455532,1.7065960676777108,1.1134878423621168,0.09468972992895477,16.3067,80.4365
guntur,782423,ANDHRA PRADESH,53387780,6.7943296,55.40883688759395,3.091456647320564,49775714.55049339,23.20710816862532,201.9533458661256,0.1149132145798132,1285.8788711481095,2023,2.121086319715227,2.0802142023752372,1.450095471944692,1.4375464344021973,101.60573684819244,98.28614185738087,0.9402209460737225,0.9386055499716806,1.0553797635168916,1.0491927234616836,164.59883060158128,159.66608342586323,29.719692792696215,29.349692714349366,11.016699981477112,10.893715721807233,6.60291763391275,6.518971281254275,22.28750451788467,22.034183012296893,364.5764374188956,86935.10802380239,84191.99553712067,27.787067141909958,189800876.07515728,29.282812910454034,2743.1124866817117,25258.55533945586,1.7065960676777108,1.1260723833201476,0.11111011310225082,16.3067,80.4365
gurgaon,1178886,HARYANA,29257842,24.97335296,207.27824583539285,3.413956831034177,58947783.75074261,23.03313482883817,205.12041593484096,0.1122907962323698,4774.2677834116685,2021,7.08720202322351,6.884115257507636,3.953668551702683,3.9155132981638907,274.4841174421476,262.2552934971419,3.0102079229852214,3.0052963233800507,2.64279451059136,2.623982862195081,588.1730874057419,563.2515658196364,78.91697628224632,77.58587546831711,31.903781344156364,31.38072457909478,19.900461956188426,19.51782321143269,57.67832376071936,56.58283711286981,208.60964186857188,224601.0894853379,214621.93402307644,28.9881109158297,471476386.1348698,32.95287323741335,9979.155462261464,54262.86481396202,1.8180702591870712,1.4568203457387228,0.19051976992290848,28.4595,77.0266
gurgaon,1178886,HARYANA,29257842,24.97335296,207.27824583539285,3.413956831034177,58947783.75074261,23.03313482883817,205.12041593484096,0.1122907962323698,4774.2677834116685,2022,4.592556395402479,4.424465581387203,3.510551217238122,3.4397965589887027,221.57488814261268,205.2526125803469,2.177450601505244,2.168342588340857,2.6762968701476546,2.6414127682235575,332.0464202073272,312.10850191895577,72.14421024442194,70.20993627424618,26.052533990904305,25.47523566729006,15.299352905408604,14.926121024739125,55.22287123688273,54.06335640832454,212.62842454218656,194736.9379377335,181422.6577561265,28.360045287313678,494881596.3596197,35.03143019297004,13314.28018160702,53091.44875518518,1.8180702591870712,1.6531588350774649,0.16518725130142653,28.4595,77.0266
gurgaon,1178886,HARYANA,29257842,24.97335296,207.27824583539285,3.413956831034177,58947783.75074261,23.03313482883817,205.12041593484096,0.1122907962323698,4774.2677834116685,2023,6.810371814281134,6.562355453638553,4.273736960489888,4.181781654083521,279.9656083102258,258.36924084969223,3.01299345525457,3.0011563527654017,3.0435635176217786,2.9982268802821785,538.9749945123316,509.36176703283905,86.37712947231154,83.77665156828678,33.436212773216866,32.62844462222213,20.37390574845925,19.840457384415476,64.84777867724844,63.22568423615757,238.90533091286565,236151.95458750415,218483.52349158304,29.166067037882158,556343709.4786615,35.72317983079792,17668.431095921114,59339.59659759564,1.8180702591870712,1.6762110187400165,0.20031788874200232,28.4595,77.0266
guwahati,1230661,ASSAM,35170839,10.311525376,176.72634022700956,3.4464593057728736,37133854.972460434,16.184742187816184,124.2316225855084,0.1302787635787036,2860.270254370438,2021,1.5257105202362597,1.4815623688494537,1.0694121317399548,1.0550372024063939,75.2419522725605,71.25410054628206,0.6785719880215477,0.6767215509076312,0.7845856462298881,0.7774983884799329,117.43899231102637,112.11272768333795,21.99170043353857,21.58036163124301,8.065561099784269,7.930658973597675,4.811022658336347,4.719534787112185,16.518035229151852,16.234662633651453,117.03054016798527,64822.02989758184,61553.21462001298,26.91841869270595,140948837.65029147,29.193670529540206,3268.8152775688613,19428.232771024886,1.836950362736004,1.3263825288024949,0.0526725311824961,26.1445,91.7362
guwahati,1230661,ASSAM,35170839,10.311525376,176.72634022700956,3.4464593057728736,37133854.972460434,16.184742187816184,124.2316225855084,0.1302787635787036,2860.270254370438,2022,1.315163013888316,1.276389114417405,1.1779198811663445,1.1606764625368349,78.21409938599878,74.04389531642903,0.6482176266662945,0.6459979384116642,0.9277669553928376,0.9192654490910017,88.24154166300274,83.64760721733202,24.568447312229367,24.107775764725112,8.373051323053717,8.237340574807565,4.779750161890775,4.692654127958028,18.833394463150352,18.55574571921995,137.7806471673881,70077.1295761931,66653.28713693659,27.670025529762334,169628750.58012915,30.821624572304927,3423.842439256512,21955.202111398852,1.836950362736004,1.3341325827999184,0.05694267517715528,26.1445,91.7362
guwahati,1230661,ASSAM,35170839,10.311525376,176.72634022700956,3.4464593057728736,37133854.972460434,16.184742187816184,124.2316225855084,0.1302787635787036,2860.270254370438,2023,1.9041464876055305,1.8520795145446614,1.4458999953920555,1.4248274013295632,98.41698622601842,93.36776411412218,0.8762218015040824,0.8735091961593939,1.0923362523559892,1.0819468513289956,140.56952558183818,134.36889332438287,29.88771153801281,29.310730517728246,10.699917891068887,10.524920053634125,6.288389457799444,6.174271865306531,22.69325548408891,22.337422697758658,162.28335658174478,86013.13625105546,81823.04413079348,27.731123018999142,198402395.96029404,30.450275320734896,4190.092120261968,25022.042521848674,1.836950362736004,1.2628488354966214,0.06989181931584365,26.1445,91.7362
gwalior,1582286,MADHYA PRADESH,84567635,9.632442368,418.6338511265935,3.516911734430344,24150682.263469536,7.468585709759316,55.919988163883325,0.133558427942998,3126.602798145585,2021,2.46970118828288,2.426214400782497,1.7568723420789876,1.73942644446063,122.49428009755398,118.8407174570163,1.113094442147343,1.1108486894420948,1.2974632158912325,1.2888618815659247,188.09397503265703,182.9356626436459,36.053466669698565,35.564102903045,13.206093789856642,13.058705744021736,7.858137930326582,7.762356856413275,27.22438580246291,26.936988236677173,164.96862137127349,105741.3239376569,102391.92725493168,24.95733644448697,234500373.3681489,26.810444094920918,3349.396682725215,32395.20828050674,1.8161260573469429,1.2185999743813187,0.06682819916099675,26.2183,78.1828
gwalior,1582286,MADHYA PRADESH,84567635,9.632442368,418.6338511265935,3.516911734430344,24150682.263469536,7.468585709759316,55.919988163883325,0.133558427942998,3126.602798145585,2022,1.9740880417146185,1.9389932200211448,1.8203601943040648,1.7975306303402958,118.66252759854417,113.85609825896907,0.9857502250115622,0.982811450741941,1.4555314657921152,1.444275827564206,129.29641143258297,125.26236429181256,38.051631730565305,37.481971946530365,12.897529515229252,12.748219073577582,7.325197880690107,7.23599926004246,29.506228850384616,29.2100597109681,188.8858981956377,107132.62590071812,103021.4140958066,25.975679168076297,268641439.15204185,27.82389234999666,4111.211804911523,33441.892366973334,1.8161260573469429,1.289828487844165,0.0677074978232242,26.2183,78.1828
gwalior,1582286,MADHYA PRADESH,84567635,9.632442368,418.6338511265935,3.516911734430344,24150682.263469536,7.468585709759316,55.919988163883325,0.133558427942998,3126.602798145585,2023,2.8436745838377195,2.792639210285768,2.213189806566528,2.1853931348924736,145.36382501235641,139.73969687866622,1.325283626297666,1.3217054526791747,1.7071470080905462,1.6934424414680884,205.87517273366743,199.93492272051796,45.844042698622445,45.120601428394856,16.360217084851023,16.161351669955497,9.56966205018066,9.447110355795349,35.41221719014472,35.024710474958276,219.92976417902835,128576.78147873004,123701.9999473498,27.014027553460505,315054101.77228963,29.05514861358936,4874.781531380253,37182.33220872185,1.8161260573469429,1.2943123450267404,0.08126013974637332,26.2183,78.1828
haldia,382411,WEST BENGAL,100644486,1.653040128,318.0862429842151,3.5269476955213346,36402262.842849866,5.392644606333572,21.79911943046244,0.2473790110438041,1715.3260625777375,2021,0.3724208398160061,0.3678764605527251,0.2327210084257818,0.2314926993202885,17.00969297217595,16.663748540033772,0.158026194503776,0.1578680783347553,0.1646066973774632,0.1640011053063478,30.125825178819916,29.57463481141467,4.750410916504926,4.712756857939274,1.8134576098224753,1.8003878650033835,1.1053648302512398,1.096267867408694,3.552718364946953,3.5255797850788015,40.04176156566886,14449.359150732122,14157.838685371895,23.27297801016561,29355265.415740732,26.11492375676125,291.5204653602259,4696.147387222483,1.8077913637293632,1.3285439868324784,0.03778489413414395,22.0667,88.0698
haldia,382411,WEST BENGAL,100644486,1.653040128,318.0862429842151,3.5269476955213346,36402262.842849866,5.392644606333572,21.79911943046244,0.2473790110438041,1715.3260625777375,2022,0.3013444927999503,0.2983104683729166,0.24972204724853092,0.24808081534003382,16.8724611772224,16.518861149541426,0.14279559746389248,0.1425843271080142,0.1940608647080406,0.1932516896997285,21.25112453775103,20.89767000611796,5.195488528931638,5.152834449842771,1.8101551445699766,1.7983925728397625,1.047173791995729,1.0399113742340182,3.9915182988576667,3.968218093570183,47.16894596593231,15018.74883153095,14717.922944557351,25.292576877613406,35478883.059671015,28.152647123672004,300.8258869735987,4828.916283623242,1.8077913637293632,1.406286032252965,0.03927384105460081,22.0667,88.0698
haldia,382411,WEST BENGAL,100644486,1.653040128,318.0862429842151,3.5269476955213346,36402262.842849866,5.392644606333572,21.79911943046244,0.2473790110438041,1715.3260625777375,2023,0.4181083086363277,0.4133634942208147,0.28694470060286636,0.2852140316044157,20.170573253271638,19.763304474426427,0.1827292860466913,0.1825065027499998,0.2119242444373445,0.2110709743455576,32.5055884911901,31.937530858154574,5.9158556527195,5.867099623614465,2.1851115186817798,2.169829164013845,1.307712380035357,1.2975736546715966,4.501128280822868,4.470292263451305,51.916817667183146,17477.083165976703,17119.736598186704,24.558987392644873,38386863.537964694,27.21118041840394,357.34656779000034,5355.279952549394,1.8077913637293632,1.3742142660332295,0.0457023547073089,22.0667,88.0698
hubli dharwad,1119578,KARNATAKA,70511891,13.648089088,210.5558604477294,3.407349500566513,51311638.73412542,14.246447917188574,119.6879533365264,0.1190299233969843,2999.6730995274024,2021,3.6277674987693342,3.580071612844213,2.281549290700233,2.268354208151403,164.20324412580976,160.6487522242574,1.5597036281304146,1.5580050687912363,1.6108117470023782,1.6043061879915828,291.64344735066084,285.8756574163659,46.41635779946087,46.00971272591384,17.733973984210945,17.594838761806823,10.80066676807312,10.70442586935026,34.588586560895585,34.303887442382134,236.40374877466365,138802.56945180625,135780.78738742365,25.224992150142715,287635706.2731273,27.449534277026732,3021.7820643826126,40839.20841488515,1.8589728970901755,1.1011052251597966,0.12397757856246394,15.3647,75.124
hubli dharwad,1119578,KARNATAKA,70511891,13.648089088,210.5558604477294,3.407349500566513,51311638.73412542,14.246447917188574,119.6879533365264,0.1190299233969843,2999.6730995274024,2022,3.0113376603399065,2.9702685337171073,2.402376940257436,2.383450253775183,164.0780035666712,160.05172229664225,1.4119091426885684,1.4094727729299734,1.8413313510156142,1.8319999447638176,216.76715925288318,211.9432007061863,49.76464691615372,49.24933721983027,17.552176369352132,17.403758493643668,10.225696035942747,10.131627920800788,38.01758989543289,37.72740600738138,275.6588414397173,144543.11900862676,141043.4393835219,25.71068088658312,335378918.9663006,28.338403998247276,3499.6796251048504,44261.90748908335,1.8589728970901755,1.160990151797076,0.12910500117778909,15.3647,75.124
hubli dharwad,1119578,KARNATAKA,70511891,13.648089088,210.5558604477294,3.407349500566513,51311638.73412542,14.246447917188574,119.6879533365264,0.1190299233969843,2999.6730995274024,2023,4.69881376609397,4.625301163173244,3.0655668296761394,3.043056317868782,215.25322607110633,209.8939639149484,2.0480867004498426,2.0451889967091823,2.2094810980991757,2.1983827618527725,371.35525505335374,362.5217994692873,62.604533187729125,61.92308357542777,23.638805932859377,23.41492911947854,14.292328905105396,14.140312008239626,47.13517466588242,46.68989383151299,327.4594149730813,183415.52384955605,178784.99396449703,26.43640692797911,398693206.8123202,29.173990438306706,4630.529885058997,51299.52284905149,1.8589728970901755,1.1573534111583783,0.16382558772104852,15.3647,75.124
hyderabad,7053177,TELANGANA,38968605,146.145558528,549.8706755202649,3.408072065087948,184717191.6316397,23.87150039023696,239.5217745979729,0.0996631743828061,13126.238045261862,2021,19.370034011297765,19.109941867065398,12.331952013879075,12.230193753434888,948.4270490437766,920.1273301561785,7.951203936102456,7.938104931759255,8.849395242733621,8.799225464279736,1578.7246295660614,1547.4131588593716,255.53594707985465,252.84623825301452,95.60879938379787,94.76740855100914,57.98985002259904,57.432514678824404,192.46976854305498,190.65446939256452,305.5146015520538,812621.5308817183,788025.1940057077,17.727588870316623,1564501972.3609629,19.564124276910995,24596.336876010464,276314.7465981204,1.9065997932198144,1.0901686245990436,0.11521354573715055,17.385,78.4867
hyderabad,7053177,TELANGANA,38968605,146.145558528,549.8706755202649,3.408072065087948,184717191.6316397,23.87150039023696,239.5217745979729,0.0996631743828061,13126.238045261862,2022,15.699333619385436,15.45809806666251,13.64776849083646,13.484721221803742,959.0289030526246,922.4725687098017,7.400340274448661,7.379351738718158,10.703164277111831,10.622777236991688,1092.4774170224184,1064.680938760179,286.45449486506266,282.4843695195628,97.58994436410417,96.5537825715141,55.948815087335674,55.33175595723145,219.8198527462978,217.7023116576008,388.4718387888008,857729.2833114417,826811.7653707805,19.732542022901697,1938909211.9225042,23.034741665931534,30917.517940661142,291511.4920749357,1.9065997932198144,1.373383739434183,0.12160892648964312,17.385,78.4867
hyderabad,7053177,TELANGANA,38968605,146.145558528,549.8706755202649,3.408072065087948,184717191.6316397,23.87150039023696,239.5217745979729,0.0996631743828061,13126.238045261862,2023,23.48234968951812,23.112956605715056,16.62341813111188,16.423474036233017,1192.6320885666378,1147.6948311318124,10.234038912238733,10.208300770138202,12.375409821629603,12.276831574522697,1813.240163209491,1770.0115801951247,344.98755489508284,339.8738746182992,125.37561138385252,123.95691391924342,74.57057409573876,73.69154340319655,262.20139477454745,259.33220729041074,451.1131356286169,1036355.0063062466,998793.497207186,20.280232355789423,2228580936.4180098,24.83981877491157,37561.50909906073,327933.485430868,1.9065997932198144,1.58008538250361,0.1469344958032737,17.385,78.4867
imphal,258332,MANIPUR,3447069,1.230867712,34.866027596372845,3.4071839234294115,36384331.8766944,17.216865783351817,138.70235106746415,0.1241281467174094,600.2837175253918,2021,0.4099852487178469,0.3983523512092709,0.3115027793982905,0.3075723149150321,21.05234335002544,20.00809921506106,0.1907964378616521,0.1902904821671242,0.2344181665385662,0.2324803333691981,30.135534536521007,28.734946871388185,6.413139290518227,6.301483988742277,2.3024249270702324,2.2663141817470485,1.3536666760266427,1.3293392744384174,4.854239590326949,4.779117911325509,167.03783978959115,18362.84781353081,17488.59984678735,30.712320878614484,42589589.34203221,31.57946198678197,874.2479667434636,5514.860611052264,1.6848353118159403,0.9402525303295381,0.07108235841293688,24.817,93.9368
imphal,258332,MANIPUR,3447069,1.230867712,34.866027596372845,3.4071839234294115,36384331.8766944,17.216865783351817,138.70235106746415,0.1241281467174094,600.2837175253918,2022,0.3813794295698545,0.3718902552324365,0.3880157816457936,0.3796520089433462,23.740817734976,22.100767744067646,0.2010330861931457,0.19995644539291318,0.31937849951777647,0.3152549166097275,22.864030215115324,21.811535079979702,8.14966860376942,7.949164045362107,2.7049230236576562,2.656491946669534,1.5113589836729286,1.484085156146835,6.3993390047001,6.30521819177965,231.8196304760874,21875.34560571369,20500.436250184346,32.969004584486285,59779156.170473,34.492292315553534,1374.9093555293443,6584.7340160425,1.6848353118159403,0.985053877250042,0.08467919423731357,24.817,93.9368
imphal,258332,MANIPUR,3447069,1.230867712,34.866027596372845,3.4071839234294115,36384331.8766944,17.216865783351817,138.70235106746415,0.1241281467174094,600.2837175253918,2023,0.4234102903599171,0.41269797374494777,0.3861819978135963,0.3787812923082158,23.56506451546315,22.22856931135173,0.2130789179300531,0.2121262495851486,0.3132106193633165,0.30956185656030993,27.459575464599926,26.241735810100412,8.068580678167276,7.882569167709043,2.7647435839727934,2.717085755641303,1.5729020836708796,1.5448633946224537,6.361378287677056,6.271410592118634,228.90830170180328,21457.579149541605,20284.356179152055,33.567010975431835,58945781.05608072,35.489668487989746,1173.22297038955,6290.146947581108,1.6848353118159403,0.9414866802724072,0.08306202541513094,24.817,93.9368
